"time","park","label","value"
2025-01-02 06:00:00,lyckås,ws_arome_dayahead,6.1041236
2025-01-02 06:00:00,lyckås,ws_meteomatics_dayahead,7.4
2025-01-02 07:00:00,lyckås,ws_arome_replan,7.0718107
2025-01-02 07:00:00,lyckås,ws_meteomatics_replan,7.5
2025-01-02 07:00:00,lyckås,ws_arome_dayahead,7.412318
2025-01-02 07:00:00,lyckås,ws_meteomatics_dayahead,7.1
2025-01-02 08:00:00,lyckås,ws_arome_replan,6.436672
2025-01-02 08:00:00,lyckås,ws_meteomatics_replan,6.6
2025-01-02 08:00:00,lyckås,ws_arome_dayahead,7.7558475
2025-01-02 08:00:00,lyckås,ws_meteomatics_dayahead,6.7
2025-01-02 09:00:00,lyckås,ws_arome_replan,6.104499
2025-01-02 09:00:00,lyckås,ws_meteomatics_replan,6.0
2025-01-02 09:00:00,lyckås,ws_arome_dayahead,6.7682123
2025-01-02 09:00:00,lyckås,ws_meteomatics_dayahead,6.3
2025-01-02 10:00:00,lyckås,ws_arome_replan,5.919164
2025-01-02 10:00:00,lyckås,ws_meteomatics_replan,6.0
2025-01-02 10:00:00,lyckås,ws_arome_dayahead,6.3949904
2025-01-02 10:00:00,lyckås,ws_meteomatics_dayahead,6.0
2025-01-02 11:00:00,lyckås,ws_arome_replan,5.968251
2025-01-02 11:00:00,lyckås,ws_meteomatics_replan,5.7
2025-01-02 11:00:00,lyckås,ws_arome_dayahead,7.515921
2025-01-02 11:00:00,lyckås,ws_meteomatics_dayahead,6.1
2025-01-02 12:00:00,lyckås,ws_arome_replan,7.2302985
2025-01-02 12:00:00,lyckås,ws_meteomatics_replan,6.0
2025-01-02 12:00:00,lyckås,ws_arome_dayahead,7.36044
2025-01-02 12:00:00,lyckås,ws_meteomatics_dayahead,5.7
2025-01-02 13:00:00,lyckås,ws_arome_replan,5.783636
2025-01-02 13:00:00,lyckås,ws_meteomatics_replan,8.1
2025-01-02 13:00:00,lyckås,ws_arome_dayahead,6.288861
2025-01-02 13:00:00,lyckås,ws_meteomatics_dayahead,5.6
2025-01-02 14:00:00,lyckås,ws_arome_replan,6.077529
2025-01-02 14:00:00,lyckås,ws_meteomatics_replan,8.8
2025-01-02 14:00:00,lyckås,ws_arome_dayahead,6.1715364
2025-01-02 14:00:00,lyckås,ws_meteomatics_dayahead,6.5
2025-01-02 15:00:00,lyckås,ws_arome_replan,7.219571
2025-01-02 15:00:00,lyckås,ws_meteomatics_replan,9.1
2025-01-02 15:00:00,lyckås,ws_arome_dayahead,6.393283
2025-01-02 15:00:00,lyckås,ws_meteomatics_dayahead,7.3
2025-01-02 16:00:00,lyckås,ws_arome_replan,6.584588
2025-01-02 16:00:00,lyckås,ws_meteomatics_replan,8.8
2025-01-02 16:00:00,lyckås,ws_arome_dayahead,6.346421
2025-01-02 16:00:00,lyckås,ws_meteomatics_dayahead,7.7
2025-01-02 17:00:00,lyckås,ws_arome_replan,6.382268
