"time","area","value"
"2025-02-10 15:00:00.000 +0000",SE2,11.19
"2025-02-10 15:00:00.000 +0000",SE3,50.94
"2025-02-10 16:00:00.000 +0000",NO3,44.33
"2025-02-10 16:00:00.000 +0000",SE2,2.5
"2025-02-10 16:00:00.000 +0000",SE3,92.39
"2025-02-10 17:00:00.000 +0000",NO3,37.72
"2025-02-10 17:00:00.000 +0000",SE2,0.0
"2025-02-10 17:00:00.000 +0000",SE3,86.44
"2025-02-10 18:00:00.000 +0000",NO3,35.29
"2025-02-10 18:00:00.000 +0000",SE2,0.0
"2025-02-10 18:00:00.000 +0000",SE3,61.1
"2025-02-10 19:00:00.000 +0000",NO3,33.26
"2025-02-10 19:00:00.000 +0000",SE2,0.0
"2025-02-10 19:00:00.000 +0000",SE3,67.57
"2025-02-10 20:00:00.000 +0000",NO3,32.58
"2025-02-10 20:00:00.000 +0000",SE2,-4.0
"2025-02-10 20:00:00.000 +0000",SE3,59.84
"2025-02-10 21:00:00.000 +0000",NO3,27.93
"2025-02-10 21:00:00.000 +0000",SE2,-5.0
"2025-02-10 21:00:00.000 +0000",SE3,54.0
"2025-02-10 22:00:00.000 +0000",NO3,27.58
"2025-02-10 22:00:00.000 +0000",SE2,-5.0
"2025-02-10 22:00:00.000 +0000",SE3,54.0
"2025-02-10 23:00:00.000 +0000",NO3,32.04
"2025-02-10 23:00:00.000 +0000",SE2,-4.0
"2025-02-10 23:00:00.000 +0000",SE3,44.66
"2025-02-11 00:00:00.000 +0000",NO3,23.16
"2025-02-11 00:00:00.000 +0000",SE2,-5.0
"2025-02-11 00:00:00.000 +0000",SE3,39.72
"2025-02-11 01:00:00.000 +0000",NO3,21.65
"2025-02-11 01:00:00.000 +0000",SE2,-11.43
"2025-02-11 01:00:00.000 +0000",SE3,33.72
"2025-02-11 02:00:00.000 +0000",NO3,21.64
"2025-02-11 02:00:00.000 +0000",SE2,-12.0
"2025-02-11 02:00:00.000 +0000",SE3,-5.0
"2025-02-11 03:00:00.000 +0000",NO3,22.75
"2025-02-11 03:00:00.000 +0000",SE2,-6.0
"2025-02-11 03:00:00.000 +0000",SE3,-6.0
"2025-02-11 04:00:00.000 +0000",NO3,23.17
"2025-02-11 04:00:00.000 +0000",SE2,-2.0
"2025-02-11 04:00:00.000 +0000",SE3,-2.0
"2025-02-11 05:00:00.000 +0000",NO3,29.2
"2025-02-11 05:00:00.000 +0000",SE2,-9.96
"2025-02-11 05:00:00.000 +0000",SE3,47.0
"2025-02-11 06:00:00.000 +0000",NO3,30.71
"2025-02-11 06:00:00.000 +0000",SE2,-3.0
"2025-02-11 06:00:00.000 +0000",SE3,51.0
"2025-02-11 07:00:00.000 +0000",NO3,37.68
"2025-02-11 07:00:00.000 +0000",SE2,-2.0
"2025-02-11 07:00:00.000 +0000",SE3,89.56
"2025-02-11 08:00:00.000 +0000",NO3,33.11
"2025-02-11 08:00:00.000 +0000",SE2,2.0
"2025-02-11 08:00:00.000 +0000",SE3,76.78
"2025-02-11 09:00:00.000 +0000",NO3,31.82
"2025-02-11 09:00:00.000 +0000",SE2,3.5
"2025-02-11 09:00:00.000 +0000",SE3,72.05
"2025-02-11 10:00:00.000 +0000",NO3,32.11
"2025-02-11 10:00:00.000 +0000",SE2,2.5
"2025-02-11 10:00:00.000 +0000",SE3,71.6
"2025-02-11 11:00:00.000 +0000",NO3,31.62
"2025-02-11 11:00:00.000 +0000",SE2,2.5
"2025-02-11 11:00:00.000 +0000",SE3,68.21
"2025-02-11 12:00:00.000 +0000",SE3,45.0
"2025-02-11 12:00:00.000 +0000",NO3,31.77
"2025-02-11 12:00:00.000 +0000",SE2,0.0
"2025-02-11 13:00:00.000 +0000",NO3,31.78
"2025-02-11 13:00:00.000 +0000",SE2,0.0
"2025-02-11 13:00:00.000 +0000",SE3,42.02
"2025-02-11 14:00:00.000 +0000",NO3,31.26
"2025-02-11 14:00:00.000 +0000",SE2,0.0
"2025-02-11 14:00:00.000 +0000",SE3,35.04
"2025-02-11 15:00:00.000 +0000",SE2,-6.0
"2025-02-11 15:00:00.000 +0000",SE3,47.0
"2025-02-11 15:00:00.000 +0000",NO3,32.63
"2025-02-11 16:00:00.000 +0000",NO3,37.39
"2025-02-11 16:00:00.000 +0000",SE2,-10.06
"2025-02-11 16:00:00.000 +0000",SE3,49.5
"2025-02-11 17:00:00.000 +0000",NO3,40.04
"2025-02-11 17:00:00.000 +0000",SE2,-15.0
"2025-02-11 17:00:00.000 +0000",SE3,51.0
"2025-02-11 18:00:00.000 +0000",NO3,32.6
"2025-02-11 18:00:00.000 +0000",SE2,-15.0
"2025-02-11 18:00:00.000 +0000",SE3,51.0
"2025-02-11 19:00:00.000 +0000",NO3,31.1
"2025-02-11 19:00:00.000 +0000",SE2,-8.0
"2025-02-11 19:00:00.000 +0000",SE3,41.95
"2025-02-11 20:00:00.000 +0000",NO3,30.6
"2025-02-11 20:00:00.000 +0000",SE2,-1.0
"2025-02-11 20:00:00.000 +0000",SE3,42.18
"2025-02-11 21:00:00.000 +0000",NO3,29.68
"2025-02-11 21:00:00.000 +0000",SE2,0.0
"2025-02-11 21:00:00.000 +0000",SE3,35.68
"2025-02-11 22:00:00.000 +0000",NO3,28.09
"2025-02-11 22:00:00.000 +0000",SE2,5.37
"2025-02-11 22:00:00.000 +0000",SE3,34.53
"2025-02-11 23:00:00.000 +0000",NO3,29.54
"2025-02-11 23:00:00.000 +0000",SE2,4.78
"2025-02-11 23:00:00.000 +0000",SE3,36.67
"2025-02-12 00:00:00.000 +0000",NO3,29.19
"2025-02-12 00:00:00.000 +0000",SE2,4.74
"2025-02-12 00:00:00.000 +0000",SE3,36.28
"2025-02-12 01:00:00.000 +0000",NO3,28.95
"2025-02-12 01:00:00.000 +0000",SE2,4.72
"2025-02-12 01:00:00.000 +0000",SE3,36.03
"2025-02-12 02:00:00.000 +0000",NO3,28.92
"2025-02-12 02:00:00.000 +0000",SE2,4.42
"2025-02-12 02:00:00.000 +0000",SE3,36.57
"2025-02-12 03:00:00.000 +0000",NO3,29.15
"2025-02-12 03:00:00.000 +0000",SE2,4.99
"2025-02-12 03:00:00.000 +0000",SE3,37.01
"2025-02-12 04:00:00.000 +0000",NO3,30.37
"2025-02-12 04:00:00.000 +0000",SE2,5.52
"2025-02-12 04:00:00.000 +0000",SE3,49.0
"2025-02-12 05:00:00.000 +0000",NO3,42.5
"2025-02-12 05:00:00.000 +0000",SE2,-1.0
"2025-02-12 05:00:00.000 +0000",SE3,54.5
"2025-02-12 06:00:00.000 +0000",NO3,69.37
"2025-02-12 06:00:00.000 +0000",SE2,3.5
"2025-02-12 06:00:00.000 +0000",SE3,136.66
"2025-02-12 07:00:00.000 +0000",NO3,80.14
"2025-02-12 07:00:00.000 +0000",SE2,3.5
"2025-02-12 07:00:00.000 +0000",SE3,170.93
"2025-02-12 08:00:00.000 +0000",NO3,78.08
"2025-02-12 08:00:00.000 +0000",SE2,9.22
"2025-02-12 08:00:00.000 +0000",SE3,153.19
"2025-02-12 09:00:00.000 +0000",NO3,65.06
"2025-02-12 09:00:00.000 +0000",SE2,14.59
"2025-02-12 09:00:00.000 +0000",SE3,133.34
"2025-02-12 10:00:00.000 +0000",NO3,60.84
"2025-02-12 10:00:00.000 +0000",SE2,21.23
"2025-02-12 10:00:00.000 +0000",SE3,117.28
"2025-02-12 11:00:00.000 +0000",SE2,34.5
"2025-02-12 11:00:00.000 +0000",NO3,52.19
"2025-02-12 11:00:00.000 +0000",SE3,109.95
"2025-02-12 12:00:00.000 +0000",SE2,45.2
"2025-02-12 12:00:00.000 +0000",NO3,51.86
"2025-02-12 12:00:00.000 +0000",SE3,113.79
"2025-02-12 13:00:00.000 +0000",NO3,45.19
"2025-02-12 13:00:00.000 +0000",SE2,45.19
"2025-02-12 13:00:00.000 +0000",SE3,120.02
"2025-02-12 14:00:00.000 +0000",NO3,44.86
"2025-02-12 14:00:00.000 +0000",SE2,23.0
"2025-02-12 14:00:00.000 +0000",SE3,118.44
"2025-02-12 15:00:00.000 +0000",NO3,41.4
"2025-02-12 15:00:00.000 +0000",SE2,30.0
"2025-02-12 15:00:00.000 +0000",SE3,135.0
"2025-02-12 16:00:00.000 +0000",NO3,32.23
"2025-02-12 16:00:00.000 +0000",SE2,25.0
"2025-02-12 16:00:00.000 +0000",SE3,143.0
"2025-02-12 17:00:00.000 +0000",NO3,45.02
"2025-02-12 17:00:00.000 +0000",SE2,19.62
"2025-02-12 17:00:00.000 +0000",SE3,80.0
"2025-02-12 18:00:00.000 +0000",NO3,28.56
"2025-02-12 18:00:00.000 +0000",SE2,17.75
"2025-02-12 18:00:00.000 +0000",SE3,82.0
"2025-02-12 19:00:00.000 +0000",NO3,46.37
"2025-02-12 19:00:00.000 +0000",SE2,3.5
"2025-02-12 19:00:00.000 +0000",SE3,71.0
"2025-02-12 20:00:00.000 +0000",NO3,41.03
"2025-02-12 20:00:00.000 +0000",SE2,3.5
"2025-02-12 20:00:00.000 +0000",SE3,96.77
"2025-02-12 21:00:00.000 +0000",NO3,45.0
"2025-02-12 21:00:00.000 +0000",SE2,6.78
"2025-02-12 21:00:00.000 +0000",SE3,87.36
"2025-02-12 22:00:00.000 +0000",NO3,45.01
"2025-02-12 22:00:00.000 +0000",SE2,6.66
"2025-02-12 22:00:00.000 +0000",SE3,56.27
"2025-02-12 23:00:00.000 +0000",NO3,63.59
"2025-02-12 23:00:00.000 +0000",SE2,20.21
"2025-02-12 23:00:00.000 +0000",SE3,105.0
"2025-02-13 00:00:00.000 +0000",NO3,54.95
"2025-02-13 00:00:00.000 +0000",SE2,18.29
"2025-02-13 00:00:00.000 +0000",SE3,54.79
"2025-02-13 01:00:00.000 +0000",NO3,47.15
"2025-02-13 01:00:00.000 +0000",SE2,3.26
"2025-02-13 01:00:00.000 +0000",SE3,74.5
"2025-02-13 02:00:00.000 +0000",NO3,46.16
"2025-02-13 02:00:00.000 +0000",SE2,2.0
"2025-02-13 02:00:00.000 +0000",SE3,74.0
"2025-02-13 03:00:00.000 +0000",NO3,46.43
"2025-02-13 03:00:00.000 +0000",SE2,2.5
"2025-02-13 03:00:00.000 +0000",SE3,74.0
"2025-02-13 04:00:00.000 +0000",NO3,59.7
"2025-02-13 04:00:00.000 +0000",SE2,2.5
"2025-02-13 04:00:00.000 +0000",SE3,90.0
"2025-02-13 05:00:00.000 +0000",NO3,88.38
"2025-02-13 05:00:00.000 +0000",SE2,9.0
"2025-02-13 05:00:00.000 +0000",SE3,130.0
"2025-02-13 06:00:00.000 +0000",NO3,150.41
"2025-02-13 06:00:00.000 +0000",SE2,74.76
"2025-02-13 06:00:00.000 +0000",SE3,130.75
"2025-02-13 07:00:00.000 +0000",NO3,149.07
"2025-02-13 07:00:00.000 +0000",SE2,60.37
"2025-02-13 07:00:00.000 +0000",SE3,150.53
"2025-02-13 08:00:00.000 +0000",SE2,4.76
"2025-02-13 08:00:00.000 +0000",SE3,205.0
"2025-02-13 08:00:00.000 +0000",NO3,180.3
"2025-02-13 09:00:00.000 +0000",NO3,161.48
"2025-02-13 09:00:00.000 +0000",SE2,4.8
"2025-02-13 09:00:00.000 +0000",SE3,195.0
"2025-02-13 10:00:00.000 +0000",NO3,145.57
"2025-02-13 10:00:00.000 +0000",SE2,4.83
"2025-02-13 10:00:00.000 +0000",SE3,170.0
"2025-02-13 11:00:00.000 +0000",NO3,143.77
"2025-02-13 11:00:00.000 +0000",SE2,80.02
"2025-02-13 11:00:00.000 +0000",SE3,131.16
"2025-02-13 12:00:00.000 +0000",NO3,103.23
"2025-02-13 12:00:00.000 +0000",SE2,64.44
"2025-02-13 12:00:00.000 +0000",SE3,103.93
"2025-02-13 13:00:00.000 +0000",NO3,94.36
"2025-02-13 13:00:00.000 +0000",SE2,54.38
"2025-02-13 13:00:00.000 +0000",SE3,103.19
"2025-02-13 14:00:00.000 +0000",NO3,99.68
"2025-02-13 14:00:00.000 +0000",SE2,54.56
"2025-02-13 14:00:00.000 +0000",SE3,125.0
"2025-02-13 15:00:00.000 +0000",NO3,101.99
"2025-02-13 15:00:00.000 +0000",SE2,45.46
"2025-02-13 15:00:00.000 +0000",SE3,135.0
"2025-02-13 16:00:00.000 +0000",NO3,126.88
"2025-02-13 16:00:00.000 +0000",SE2,46.55
"2025-02-13 16:00:00.000 +0000",SE3,170.0
"2025-02-13 17:00:00.000 +0000",NO3,139.65
"2025-02-13 17:00:00.000 +0000",SE2,59.76
"2025-02-13 17:00:00.000 +0000",SE3,180.0
"2025-02-13 18:00:00.000 +0000",NO3,144.77
"2025-02-13 18:00:00.000 +0000",SE2,79.54
"2025-02-13 18:00:00.000 +0000",SE3,170.0
"2025-02-13 19:00:00.000 +0000",NO3,145.93
"2025-02-13 19:00:00.000 +0000",SE2,94.99
"2025-02-13 19:00:00.000 +0000",SE3,148.0
"2025-02-13 20:00:00.000 +0000",NO3,134.0
"2025-02-13 20:00:00.000 +0000",SE2,89.37
"2025-02-13 20:00:00.000 +0000",SE3,130.0
"2025-02-13 21:00:00.000 +0000",NO3,125.09
"2025-02-13 21:00:00.000 +0000",SE2,89.56
"2025-02-13 21:00:00.000 +0000",SE3,98.39
"2025-02-13 22:00:00.000 +0000",NO3,105.01
"2025-02-13 22:00:00.000 +0000",SE2,69.89
"2025-02-13 22:00:00.000 +0000",SE3,96.25
"2025-02-13 23:00:00.000 +0000",NO3,112.23
"2025-02-13 23:00:00.000 +0000",SE2,66.28
"2025-02-13 23:00:00.000 +0000",SE3,115.1
"2025-02-14 00:00:00.000 +0000",NO3,72.37
"2025-02-14 00:00:00.000 +0000",SE2,69.99
"2025-02-14 00:00:00.000 +0000",SE3,72.37
"2025-02-14 01:00:00.000 +0000",NO3,114.36
"2025-02-14 01:00:00.000 +0000",SE2,68.2
"2025-02-14 01:00:00.000 +0000",SE3,109.42
"2025-02-14 02:00:00.000 +0000",NO3,110.02
"2025-02-14 02:00:00.000 +0000",SE2,64.09
"2025-02-14 02:00:00.000 +0000",SE3,100.12
"2025-02-14 03:00:00.000 +0000",NO3,82.0
"2025-02-14 03:00:00.000 +0000",SE2,41.03
"2025-02-14 03:00:00.000 +0000",SE3,106.93
"2025-02-14 04:00:00.000 +0000",NO3,62.24
"2025-02-14 04:00:00.000 +0000",SE2,23.0
"2025-02-14 04:00:00.000 +0000",SE3,103.22
"2025-02-14 05:00:00.000 +0000",NO3,97.0
"2025-02-14 05:00:00.000 +0000",SE2,30.0
"2025-02-14 05:00:00.000 +0000",SE3,97.0
"2025-02-14 06:00:00.000 +0000",NO3,82.0
"2025-02-14 06:00:00.000 +0000",SE2,49.21
"2025-02-14 06:00:00.000 +0000",SE3,82.0
"2025-02-14 07:00:00.000 +0000",NO3,82.0
"2025-02-14 07:00:00.000 +0000",SE2,78.11
"2025-02-14 07:00:00.000 +0000",SE3,82.0
"2025-02-14 08:00:00.000 +0000",NO3,82.0
"2025-02-14 08:00:00.000 +0000",SE2,82.0
"2025-02-14 08:00:00.000 +0000",SE3,82.0
"2025-02-14 09:00:00.000 +0000",NO3,82.0
"2025-02-14 09:00:00.000 +0000",SE2,82.0
"2025-02-14 09:00:00.000 +0000",SE3,82.0
"2025-02-14 10:00:00.000 +0000",NO3,85.0
"2025-02-14 10:00:00.000 +0000",SE2,85.0
"2025-02-14 10:00:00.000 +0000",SE3,85.0
"2025-02-14 11:00:00.000 +0000",NO3,79.0
"2025-02-14 11:00:00.000 +0000",SE2,79.0
"2025-02-14 11:00:00.000 +0000",SE3,79.0
"2025-02-14 12:00:00.000 +0000",NO3,78.0
"2025-02-14 12:00:00.000 +0000",SE2,78.0
"2025-02-14 12:00:00.000 +0000",SE3,78.0
"2025-02-14 13:00:00.000 +0000",NO3,78.0
"2025-02-14 13:00:00.000 +0000",SE2,78.0
"2025-02-14 13:00:00.000 +0000",SE3,78.0
"2025-02-14 14:00:00.000 +0000",NO3,77.17
"2025-02-14 14:00:00.000 +0000",SE2,77.17
"2025-02-14 14:00:00.000 +0000",SE3,77.17
"2025-02-14 15:00:00.000 +0000",NO3,68.0
"2025-02-14 15:00:00.000 +0000",SE2,24.02
"2025-02-14 15:00:00.000 +0000",SE3,68.0
"2025-02-14 16:00:00.000 +0000",NO3,69.5
"2025-02-14 16:00:00.000 +0000",SE2,13.14
"2025-02-14 16:00:00.000 +0000",SE3,69.5
"2025-02-14 17:00:00.000 +0000",NO3,110.55
"2025-02-14 17:00:00.000 +0000",SE2,8.95
"2025-02-14 17:00:00.000 +0000",SE3,74.0
"2025-02-14 18:00:00.000 +0000",NO3,89.6
"2025-02-14 18:00:00.000 +0000",SE2,6.5
"2025-02-14 18:00:00.000 +0000",SE3,71.5
"2025-02-14 19:00:00.000 +0000",NO3,73.46
"2025-02-14 19:00:00.000 +0000",SE2,6.5
"2025-02-14 19:00:00.000 +0000",SE3,71.5
"2025-02-14 20:00:00.000 +0000",NO3,65.59
"2025-02-14 20:00:00.000 +0000",SE2,6.0
"2025-02-14 20:00:00.000 +0000",SE3,71.5
"2025-02-14 21:00:00.000 +0000",NO3,59.07
"2025-02-14 21:00:00.000 +0000",SE2,5.83
"2025-02-14 21:00:00.000 +0000",SE3,72.0
"2025-02-14 22:00:00.000 +0000",NO3,44.1
"2025-02-14 22:00:00.000 +0000",SE2,5.39
"2025-02-14 22:00:00.000 +0000",SE3,70.0
"2025-02-14 23:00:00.000 +0000",NO3,42.25
"2025-02-14 23:00:00.000 +0000",SE2,5.41
"2025-02-14 23:00:00.000 +0000",SE3,80.58
"2025-02-15 00:00:00.000 +0000",NO3,40.14
"2025-02-15 00:00:00.000 +0000",SE2,4.95
"2025-02-15 00:00:00.000 +0000",SE3,75.18
"2025-02-15 01:00:00.000 +0000",NO3,38.33
"2025-02-15 01:00:00.000 +0000",SE2,4.96
"2025-02-15 01:00:00.000 +0000",SE3,67.13
"2025-02-15 02:00:00.000 +0000",NO3,38.41
"2025-02-15 02:00:00.000 +0000",SE2,5.59
"2025-02-15 02:00:00.000 +0000",SE3,59.47
"2025-02-15 03:00:00.000 +0000",NO3,39.38
"2025-02-15 03:00:00.000 +0000",SE2,5.12
"2025-02-15 03:00:00.000 +0000",SE3,61.14
"2025-02-15 04:00:00.000 +0000",NO3,43.15
"2025-02-15 04:00:00.000 +0000",SE2,5.04
"2025-02-15 04:00:00.000 +0000",SE3,63.82
"2025-02-15 05:00:00.000 +0000",NO3,52.67
"2025-02-15 05:00:00.000 +0000",SE2,4.6
"2025-02-15 05:00:00.000 +0000",SE3,68.25
"2025-02-15 06:00:00.000 +0000",NO3,60.66
"2025-02-15 06:00:00.000 +0000",SE2,4.83
"2025-02-15 06:00:00.000 +0000",SE3,77.27
"2025-02-15 07:00:00.000 +0000",NO3,67.78
"2025-02-15 07:00:00.000 +0000",SE2,3.5
"2025-02-15 07:00:00.000 +0000",SE3,84.56
"2025-02-15 08:00:00.000 +0000",NO3,61.31
"2025-02-15 08:00:00.000 +0000",SE2,3.5
"2025-02-15 08:00:00.000 +0000",SE3,84.26
"2025-02-15 09:00:00.000 +0000",NO3,56.79
"2025-02-15 09:00:00.000 +0000",SE2,22.65
"2025-02-15 09:00:00.000 +0000",SE3,115.0
"2025-02-15 10:00:00.000 +0000",NO3,50.18
"2025-02-15 10:00:00.000 +0000",SE2,25.0
"2025-02-15 10:00:00.000 +0000",SE3,125.0
"2025-02-15 11:00:00.000 +0000",NO3,49.07
"2025-02-15 11:00:00.000 +0000",SE2,24.29
"2025-02-15 11:00:00.000 +0000",SE3,120.66
"2025-02-15 12:00:00.000 +0000",NO3,48.81
"2025-02-15 12:00:00.000 +0000",SE2,23.0
"2025-02-15 12:00:00.000 +0000",SE3,86.0
"2025-02-15 13:00:00.000 +0000",NO3,47.58
"2025-02-15 13:00:00.000 +0000",SE2,13.19
"2025-02-15 13:00:00.000 +0000",SE3,70.04
"2025-02-15 14:00:00.000 +0000",NO3,55.09
"2025-02-15 14:00:00.000 +0000",SE2,13.85
"2025-02-15 14:00:00.000 +0000",SE3,91.08
"2025-02-15 15:00:00.000 +0000",NO3,20.0
"2025-02-15 15:00:00.000 +0000",SE2,14.73
"2025-02-15 15:00:00.000 +0000",SE3,66.0
"2025-02-15 16:00:00.000 +0000",NO3,20.0
"2025-02-15 16:00:00.000 +0000",SE2,-8.0
"2025-02-15 16:00:00.000 +0000",SE3,121.55
"2025-02-15 17:00:00.000 +0000",NO3,20.0
"2025-02-15 17:00:00.000 +0000",SE2,-8.0
"2025-02-15 17:00:00.000 +0000",SE3,137.12
"2025-02-15 18:00:00.000 +0000",NO3,69.1
"2025-02-15 18:00:00.000 +0000",SE2,-5.0
"2025-02-15 18:00:00.000 +0000",SE3,130.06
"2025-02-15 19:00:00.000 +0000",NO3,59.09
"2025-02-15 19:00:00.000 +0000",SE2,-5.0
"2025-02-15 19:00:00.000 +0000",SE3,91.5
"2025-02-15 20:00:00.000 +0000",NO3,51.01
"2025-02-15 20:00:00.000 +0000",SE2,-1.0
"2025-02-15 20:00:00.000 +0000",SE3,91.5
"2025-02-15 21:00:00.000 +0000",NO3,46.88
"2025-02-15 21:00:00.000 +0000",SE2,-1.0
"2025-02-15 21:00:00.000 +0000",SE3,87.14
"2025-02-15 22:00:00.000 +0000",NO3,44.97
"2025-02-15 22:00:00.000 +0000",SE2,-5.07
"2025-02-15 22:00:00.000 +0000",SE3,104.33
"2025-02-15 23:00:00.000 +0000",NO3,51.42
"2025-02-15 23:00:00.000 +0000",SE2,-8.52
"2025-02-15 23:00:00.000 +0000",SE3,90.0
"2025-02-16 00:00:00.000 +0000",NO3,50.71
"2025-02-16 00:00:00.000 +0000",SE2,-8.53
"2025-02-16 00:00:00.000 +0000",SE3,82.0
"2025-02-16 01:00:00.000 +0000",NO3,49.02
"2025-02-16 01:00:00.000 +0000",SE2,-8.53
"2025-02-16 01:00:00.000 +0000",SE3,81.5
"2025-02-16 02:00:00.000 +0000",NO3,47.67
"2025-02-16 02:00:00.000 +0000",SE2,-8.53
"2025-02-16 02:00:00.000 +0000",SE3,81.5
"2025-02-16 03:00:00.000 +0000",NO3,47.51
"2025-02-16 03:00:00.000 +0000",SE2,-8.5
"2025-02-16 03:00:00.000 +0000",SE3,90.0
"2025-02-16 04:00:00.000 +0000",NO3,44.52
"2025-02-16 04:00:00.000 +0000",SE2,-8.5
"2025-02-16 04:00:00.000 +0000",SE3,130.0
"2025-02-16 05:00:00.000 +0000",NO3,45.17
"2025-02-16 05:00:00.000 +0000",SE2,-20.0
"2025-02-16 05:00:00.000 +0000",SE3,125.0
"2025-02-16 06:00:00.000 +0000",NO3,57.62
"2025-02-16 06:00:00.000 +0000",SE2,-40.5
"2025-02-16 06:00:00.000 +0000",SE3,160.85
"2025-02-16 07:00:00.000 +0000",NO3,58.58
"2025-02-16 07:00:00.000 +0000",SE2,-40.5
"2025-02-16 07:00:00.000 +0000",SE3,119.78
"2025-02-16 08:00:00.000 +0000",NO3,65.12
"2025-02-16 08:00:00.000 +0000",SE2,-2.0
"2025-02-16 08:00:00.000 +0000",SE3,126.0
"2025-02-16 09:00:00.000 +0000",NO3,60.55
"2025-02-16 09:00:00.000 +0000",SE2,-1.0
"2025-02-16 09:00:00.000 +0000",SE3,126.0
"2025-02-16 10:00:00.000 +0000",NO3,58.03
"2025-02-16 10:00:00.000 +0000",SE2,-1.0
"2025-02-16 10:00:00.000 +0000",SE3,114.0
"2025-02-16 11:00:00.000 +0000",NO3,63.88
"2025-02-16 11:00:00.000 +0000",SE2,2.23
"2025-02-16 11:00:00.000 +0000",SE3,80.04
"2025-02-16 12:00:00.000 +0000",NO3,55.68
"2025-02-16 12:00:00.000 +0000",SE2,2.23
"2025-02-16 12:00:00.000 +0000",SE3,79.5
"2025-02-16 13:00:00.000 +0000",NO3,55.5
"2025-02-16 13:00:00.000 +0000",SE2,2.23
"2025-02-16 13:00:00.000 +0000",SE3,50.41
"2025-02-16 14:00:00.000 +0000",NO3,60.56
"2025-02-16 14:00:00.000 +0000",SE2,-1.0
"2025-02-16 14:00:00.000 +0000",SE3,70.0
"2025-02-16 15:00:00.000 +0000",SE2,-2.67
"2025-02-16 15:00:00.000 +0000",NO3,61.85
"2025-02-16 15:00:00.000 +0000",SE3,70.0
"2025-02-16 16:00:00.000 +0000",NO3,69.31
"2025-02-16 16:00:00.000 +0000",SE2,-5.53
"2025-02-16 16:00:00.000 +0000",SE3,75.0
"2025-02-16 17:00:00.000 +0000",NO3,76.14
"2025-02-16 17:00:00.000 +0000",SE2,-5.53
"2025-02-16 17:00:00.000 +0000",SE3,46.0
"2025-02-16 18:00:00.000 +0000",NO3,73.1
"2025-02-16 18:00:00.000 +0000",SE2,-5.53
"2025-02-16 18:00:00.000 +0000",SE3,46.0
"2025-02-16 19:00:00.000 +0000",NO3,71.05
"2025-02-16 19:00:00.000 +0000",SE2,-5.53
"2025-02-16 19:00:00.000 +0000",SE3,48.0
"2025-02-16 20:00:00.000 +0000",NO3,65.25
"2025-02-16 20:00:00.000 +0000",SE2,-5.53
"2025-02-16 20:00:00.000 +0000",SE3,48.0
"2025-02-16 21:00:00.000 +0000",NO3,64.35
"2025-02-16 21:00:00.000 +0000",SE2,-5.53
"2025-02-16 21:00:00.000 +0000",SE3,82.0
"2025-02-16 22:00:00.000 +0000",NO3,44.08
"2025-02-16 22:00:00.000 +0000",SE2,-5.53
"2025-02-16 22:00:00.000 +0000",SE3,82.0
"2025-02-16 23:00:00.000 +0000",NO3,50.41
"2025-02-16 23:00:00.000 +0000",SE2,-2.0
"2025-02-16 23:00:00.000 +0000",SE3,82.0
"2025-02-17 00:00:00.000 +0000",NO3,49.16
"2025-02-17 00:00:00.000 +0000",SE2,-2.0
"2025-02-17 00:00:00.000 +0000",SE3,82.0
"2025-02-17 01:00:00.000 +0000",NO3,52.73
"2025-02-17 01:00:00.000 +0000",SE2,-2.0
"2025-02-17 01:00:00.000 +0000",SE3,82.0
"2025-02-17 02:00:00.000 +0000",NO3,53.79
"2025-02-17 02:00:00.000 +0000",SE2,-1.0
"2025-02-17 02:00:00.000 +0000",SE3,82.0
"2025-02-17 03:00:00.000 +0000",NO3,51.86
"2025-02-17 03:00:00.000 +0000",SE2,-1.0
"2025-02-17 03:00:00.000 +0000",SE3,82.0
"2025-02-17 04:00:00.000 +0000",NO3,36.3
"2025-02-17 04:00:00.000 +0000",SE2,-1.0
"2025-02-17 04:00:00.000 +0000",SE3,72.0
"2025-02-17 05:00:00.000 +0000",NO3,33.72
"2025-02-17 05:00:00.000 +0000",SE2,-2.0
"2025-02-17 05:00:00.000 +0000",SE3,72.0
"2025-02-17 06:00:00.000 +0000",NO3,77.15
"2025-02-17 06:00:00.000 +0000",SE2,-12.0
"2025-02-17 06:00:00.000 +0000",SE3,207.89
"2025-02-17 07:00:00.000 +0000",NO3,88.29
"2025-02-17 07:00:00.000 +0000",SE2,-4.88
"2025-02-17 07:00:00.000 +0000",SE3,92.0
"2025-02-17 08:00:00.000 +0000",NO3,75.04
"2025-02-17 08:00:00.000 +0000",SE2,10.29
"2025-02-17 08:00:00.000 +0000",SE3,92.0
"2025-02-17 09:00:00.000 +0000",NO3,72.0
"2025-02-17 09:00:00.000 +0000",SE2,12.02
"2025-02-17 09:00:00.000 +0000",SE3,139.82
"2025-02-17 10:00:00.000 +0000",NO3,77.0
"2025-02-17 10:00:00.000 +0000",SE2,15.18
"2025-02-17 10:00:00.000 +0000",SE3,117.31
"2025-02-17 11:00:00.000 +0000",NO3,65.38
"2025-02-17 11:00:00.000 +0000",SE2,34.9
"2025-02-17 11:00:00.000 +0000",SE3,72.37
"2025-02-17 12:00:00.000 +0000",NO3,67.31
"2025-02-17 12:00:00.000 +0000",SE2,40.72
"2025-02-17 12:00:00.000 +0000",SE3,72.0
