"time","area","value"
"2025-02-07 08:00:00.000 +0000",SE3,78.17
"2025-02-07 08:00:00.000 +0000",SE2,8.66
"2025-02-07 08:00:00.000 +0000",NO3,13.43
"2025-02-07 09:00:00.000 +0000",SE3,66.75
"2025-02-07 09:00:00.000 +0000",SE2,8.11
"2025-02-07 09:00:00.000 +0000",NO3,16.53
"2025-02-07 10:00:00.000 +0000",SE3,50.99
"2025-02-07 10:00:00.000 +0000",SE2,8.01
"2025-02-07 10:00:00.000 +0000",NO3,22.77
"2025-02-07 11:00:00.000 +0000",SE2,10.78
"2025-02-07 11:00:00.000 +0000",SE3,48.69
"2025-02-07 11:00:00.000 +0000",NO3,20.08
"2025-02-07 12:00:00.000 +0000",SE2,12.02
"2025-02-07 12:00:00.000 +0000",SE3,50.2
"2025-02-07 12:00:00.000 +0000",NO3,16.39
"2025-02-07 13:00:00.000 +0000",SE2,11.82
"2025-02-07 13:00:00.000 +0000",SE3,50.37
"2025-02-07 13:00:00.000 +0000",NO3,20.19
"2025-02-07 14:00:00.000 +0000",SE2,11.91
"2025-02-07 14:00:00.000 +0000",SE3,47.79
"2025-02-07 14:00:00.000 +0000",NO3,20.87
"2025-02-07 15:00:00.000 +0000",SE2,11.54
"2025-02-07 15:00:00.000 +0000",SE3,52.52
"2025-02-07 15:00:00.000 +0000",NO3,28.57
"2025-02-07 16:00:00.000 +0000",SE2,12.02
"2025-02-07 16:00:00.000 +0000",SE3,55.99
"2025-02-07 16:00:00.000 +0000",NO3,37.95
"2025-02-07 17:00:00.000 +0000",SE2,11.71
"2025-02-07 17:00:00.000 +0000",SE3,60.59
"2025-02-07 17:00:00.000 +0000",NO3,44.06
"2025-02-07 18:00:00.000 +0000",SE2,10.09
"2025-02-07 18:00:00.000 +0000",SE3,52.09
"2025-02-07 18:00:00.000 +0000",NO3,37.55
"2025-02-07 19:00:00.000 +0000",SE2,9.7
"2025-02-07 19:00:00.000 +0000",SE3,42.45
"2025-02-07 19:00:00.000 +0000",NO3,31.25
"2025-02-07 20:00:00.000 +0000",SE2,8.96
"2025-02-07 20:00:00.000 +0000",SE3,36.82
"2025-02-07 20:00:00.000 +0000",NO3,29.95
"2025-02-07 21:00:00.000 +0000",SE2,7.3
"2025-02-07 21:00:00.000 +0000",SE3,33.74
"2025-02-07 21:00:00.000 +0000",NO3,22.76
"2025-02-07 22:00:00.000 +0000",SE2,5.55
"2025-02-07 22:00:00.000 +0000",SE3,30.53
"2025-02-07 22:00:00.000 +0000",NO3,15.82
"2025-02-07 23:00:00.000 +0000",SE2,4.93
"2025-02-07 23:00:00.000 +0000",SE3,29.28
"2025-02-07 23:00:00.000 +0000",NO3,11.99
"2025-02-08 00:00:00.000 +0000",SE2,4.64
"2025-02-08 00:00:00.000 +0000",SE3,28.42
"2025-02-08 00:00:00.000 +0000",NO3,9.93
"2025-02-08 01:00:00.000 +0000",SE2,4.83
"2025-02-08 01:00:00.000 +0000",SE3,27.61
"2025-02-08 01:00:00.000 +0000",NO3,8.14
"2025-02-08 02:00:00.000 +0000",SE2,4.69
"2025-02-08 02:00:00.000 +0000",SE3,27.27
"2025-02-08 02:00:00.000 +0000",NO3,7.65
"2025-02-08 03:00:00.000 +0000",SE2,4.94
"2025-02-08 03:00:00.000 +0000",SE3,27.23
"2025-02-08 03:00:00.000 +0000",NO3,7.53
"2025-02-08 04:00:00.000 +0000",SE2,5.49
"2025-02-08 04:00:00.000 +0000",SE3,27.66
"2025-02-08 04:00:00.000 +0000",NO3,7.09
"2025-02-08 05:00:00.000 +0000",SE2,6.16
"2025-02-08 05:00:00.000 +0000",SE3,28.26
"2025-02-08 05:00:00.000 +0000",NO3,7.73
"2025-02-08 06:00:00.000 +0000",SE2,6.82
"2025-02-08 06:00:00.000 +0000",SE3,33.5
"2025-02-08 06:00:00.000 +0000",NO3,10.21
"2025-02-08 07:00:00.000 +0000",SE2,6.57
"2025-02-08 07:00:00.000 +0000",SE3,35.85
"2025-02-08 07:00:00.000 +0000",NO3,12.66
"2025-02-08 08:00:00.000 +0000",SE2,6.37
"2025-02-08 08:00:00.000 +0000",SE3,41.6
"2025-02-08 08:00:00.000 +0000",NO3,14.99
"2025-02-08 09:00:00.000 +0000",SE2,6.38
"2025-02-08 09:00:00.000 +0000",SE3,55.15
"2025-02-08 09:00:00.000 +0000",NO3,15.19
"2025-02-08 10:00:00.000 +0000",SE2,6.46
"2025-02-08 10:00:00.000 +0000",SE3,55.04
"2025-02-08 10:00:00.000 +0000",NO3,16.1
"2025-02-08 11:00:00.000 +0000",SE2,6.95
"2025-02-08 11:00:00.000 +0000",SE3,56.7
"2025-02-08 11:00:00.000 +0000",NO3,18.82
"2025-02-08 12:00:00.000 +0000",SE2,7.52
"2025-02-08 12:00:00.000 +0000",SE3,56.07
"2025-02-08 12:00:00.000 +0000",NO3,19.86
"2025-02-08 13:00:00.000 +0000",SE2,7.48
"2025-02-08 13:00:00.000 +0000",SE3,56.05
"2025-02-08 13:00:00.000 +0000",NO3,19.94
"2025-02-08 14:00:00.000 +0000",SE2,7.06
"2025-02-08 14:00:00.000 +0000",SE3,60.52
"2025-02-08 14:00:00.000 +0000",NO3,30.11
"2025-02-08 15:00:00.000 +0000",SE2,7.31
"2025-02-08 15:00:00.000 +0000",SE3,75.07
"2025-02-08 15:00:00.000 +0000",NO3,22.76
"2025-02-08 16:00:00.000 +0000",SE2,7.42
"2025-02-08 16:00:00.000 +0000",SE3,98.04
"2025-02-08 16:00:00.000 +0000",NO3,22.76
"2025-02-08 17:00:00.000 +0000",SE2,5.99
"2025-02-08 17:00:00.000 +0000",SE3,79.41
"2025-02-08 17:00:00.000 +0000",NO3,22.75
"2025-02-08 18:00:00.000 +0000",SE2,6.56
"2025-02-08 18:00:00.000 +0000",SE3,69.69
"2025-02-08 18:00:00.000 +0000",NO3,23.9
"2025-02-08 19:00:00.000 +0000",SE2,7.62
"2025-02-08 19:00:00.000 +0000",SE3,57.91
"2025-02-08 19:00:00.000 +0000",NO3,22.99
"2025-02-08 20:00:00.000 +0000",SE2,6.36
"2025-02-08 20:00:00.000 +0000",SE3,57.99
"2025-02-08 20:00:00.000 +0000",NO3,30.93
"2025-02-08 21:00:00.000 +0000",SE2,8.58
"2025-02-08 21:00:00.000 +0000",SE3,54.4
"2025-02-08 21:00:00.000 +0000",NO3,19.31
"2025-02-08 22:00:00.000 +0000",SE2,9.07
"2025-02-08 22:00:00.000 +0000",SE3,49.09
"2025-02-08 22:00:00.000 +0000",NO3,22.42
"2025-02-08 23:00:00.000 +0000",SE2,6.17
"2025-02-08 23:00:00.000 +0000",SE3,42.88
"2025-02-08 23:00:00.000 +0000",NO3,20.98
"2025-02-09 00:00:00.000 +0000",SE2,6.4
"2025-02-09 00:00:00.000 +0000",SE3,39.26
"2025-02-09 00:00:00.000 +0000",NO3,15.31
"2025-02-09 01:00:00.000 +0000",SE2,6.33
"2025-02-09 01:00:00.000 +0000",SE3,33.59
"2025-02-09 01:00:00.000 +0000",NO3,14.35
"2025-02-09 02:00:00.000 +0000",SE2,6.16
"2025-02-09 02:00:00.000 +0000",SE3,33.51
"2025-02-09 02:00:00.000 +0000",NO3,13.77
"2025-02-09 03:00:00.000 +0000",SE2,6.31
"2025-02-09 03:00:00.000 +0000",SE3,33.48
"2025-02-09 03:00:00.000 +0000",NO3,14.1
"2025-02-09 04:00:00.000 +0000",SE2,5.91
"2025-02-09 04:00:00.000 +0000",SE3,33.68
"2025-02-09 04:00:00.000 +0000",NO3,14.47
"2025-02-09 05:00:00.000 +0000",SE2,5.58
"2025-02-09 05:00:00.000 +0000",SE3,38.82
"2025-02-09 05:00:00.000 +0000",NO3,14.99
"2025-02-09 06:00:00.000 +0000",SE2,5.28
"2025-02-09 06:00:00.000 +0000",SE3,45.05
"2025-02-09 06:00:00.000 +0000",NO3,14.93
"2025-02-09 07:00:00.000 +0000",SE2,4.97
"2025-02-09 07:00:00.000 +0000",SE3,45.43
"2025-02-09 07:00:00.000 +0000",NO3,15.7
"2025-02-09 08:00:00.000 +0000",SE2,4.99
"2025-02-09 08:00:00.000 +0000",SE3,64.19
"2025-02-09 08:00:00.000 +0000",NO3,13.74
"2025-02-09 09:00:00.000 +0000",SE2,5.43
"2025-02-09 09:00:00.000 +0000",SE3,65.83
"2025-02-09 09:00:00.000 +0000",NO3,13.78
"2025-02-09 10:00:00.000 +0000",SE2,5.8
"2025-02-09 10:00:00.000 +0000",SE3,60.25
"2025-02-09 10:00:00.000 +0000",NO3,11.98
"2025-02-09 11:00:00.000 +0000",SE2,5.81
"2025-02-09 11:00:00.000 +0000",SE3,48.56
"2025-02-09 11:00:00.000 +0000",NO3,13.59
"2025-02-09 12:00:00.000 +0000",SE2,4.94
"2025-02-09 12:00:00.000 +0000",SE3,48.69
"2025-02-09 12:00:00.000 +0000",NO3,14.44
"2025-02-09 13:00:00.000 +0000",SE2,4.09
"2025-02-09 13:00:00.000 +0000",SE3,46.18
"2025-02-09 13:00:00.000 +0000",NO3,15.32
"2025-02-09 14:00:00.000 +0000",SE2,3.69
"2025-02-09 14:00:00.000 +0000",SE3,52.59
"2025-02-09 14:00:00.000 +0000",NO3,14.98
"2025-02-09 15:00:00.000 +0000",SE2,3.91
"2025-02-09 15:00:00.000 +0000",SE3,58.21
"2025-02-09 15:00:00.000 +0000",NO3,19.71
"2025-02-09 16:00:00.000 +0000",SE2,2.69
"2025-02-09 16:00:00.000 +0000",SE3,62.46
"2025-02-09 16:00:00.000 +0000",NO3,29.73
"2025-02-09 17:00:00.000 +0000",SE2,2.96
"2025-02-09 17:00:00.000 +0000",SE3,58.58
"2025-02-09 17:00:00.000 +0000",NO3,20.5
"2025-02-09 18:00:00.000 +0000",SE2,2.93
"2025-02-09 18:00:00.000 +0000",SE3,51.62
"2025-02-09 18:00:00.000 +0000",NO3,20.85
"2025-02-09 19:00:00.000 +0000",SE2,1.94
"2025-02-09 19:00:00.000 +0000",SE3,42.79
"2025-02-09 19:00:00.000 +0000",NO3,22.39
"2025-02-09 20:00:00.000 +0000",SE2,1.96
"2025-02-09 20:00:00.000 +0000",SE3,40.61
"2025-02-09 20:00:00.000 +0000",NO3,25.66
"2025-02-09 21:00:00.000 +0000",SE2,1.89
"2025-02-09 21:00:00.000 +0000",SE3,37.12
"2025-02-09 21:00:00.000 +0000",NO3,22.76
"2025-02-09 22:00:00.000 +0000",SE2,1.95
"2025-02-09 22:00:00.000 +0000",SE3,32.93
"2025-02-09 22:00:00.000 +0000",NO3,15.33
"2025-02-09 23:00:00.000 +0000",SE2,2.84
"2025-02-09 23:00:00.000 +0000",SE3,32.19
"2025-02-09 23:00:00.000 +0000",NO3,13.95
"2025-02-10 00:00:00.000 +0000",SE2,2.52
"2025-02-10 00:00:00.000 +0000",SE3,31.74
"2025-02-10 00:00:00.000 +0000",NO3,14.43
"2025-02-10 01:00:00.000 +0000",SE2,3.97
"2025-02-10 01:00:00.000 +0000",SE3,30.96
"2025-02-10 01:00:00.000 +0000",NO3,13.64
"2025-02-10 02:00:00.000 +0000",SE2,4.04
"2025-02-10 02:00:00.000 +0000",SE3,30.96
"2025-02-10 02:00:00.000 +0000",NO3,14.41
"2025-02-10 03:00:00.000 +0000",SE2,4.65
"2025-02-10 03:00:00.000 +0000",SE3,31.82
"2025-02-10 03:00:00.000 +0000",NO3,15.5
"2025-02-10 04:00:00.000 +0000",SE2,5.5
"2025-02-10 04:00:00.000 +0000",SE3,36.5
"2025-02-10 04:00:00.000 +0000",NO3,18.41
"2025-02-10 05:00:00.000 +0000",SE2,4.99
"2025-02-10 05:00:00.000 +0000",SE3,51.77
"2025-02-10 05:00:00.000 +0000",NO3,30.48
"2025-02-10 06:00:00.000 +0000",SE2,4.98
"2025-02-10 06:00:00.000 +0000",SE3,100.78
"2025-02-10 06:00:00.000 +0000",NO3,36.3
"2025-02-10 07:00:00.000 +0000",SE2,4.99
"2025-02-10 07:00:00.000 +0000",SE3,126.16
"2025-02-10 07:00:00.000 +0000",NO3,51.8
"2025-02-10 08:00:00.000 +0000",SE2,6.95
"2025-02-10 08:00:00.000 +0000",SE3,121.42
"2025-02-10 08:00:00.000 +0000",NO3,53.86
"2025-02-10 09:00:00.000 +0000",SE2,7.74
"2025-02-10 09:00:00.000 +0000",SE3,105.99
"2025-02-10 09:00:00.000 +0000",NO3,47.17
"2025-02-10 10:00:00.000 +0000",SE2,17.97
"2025-02-10 10:00:00.000 +0000",SE3,80.15
"2025-02-10 10:00:00.000 +0000",NO3,48.42
"2025-02-10 11:00:00.000 +0000",SE3,70.38
"2025-02-10 11:00:00.000 +0000",SE2,14.42
"2025-02-10 11:00:00.000 +0000",NO3,41.27
"2025-02-10 12:00:00.000 +0000",SE3,77.96
"2025-02-10 12:00:00.000 +0000",SE2,21.4
"2025-02-10 12:00:00.000 +0000",NO3,42.19
"2025-02-10 13:00:00.000 +0000",SE3,74.26
"2025-02-10 13:00:00.000 +0000",SE2,22.28
"2025-02-10 13:00:00.000 +0000",NO3,48.22
"2025-02-10 14:00:00.000 +0000",SE3,77.9
"2025-02-10 14:00:00.000 +0000",SE2,20.34
"2025-02-10 14:00:00.000 +0000",NO3,43.73
"2025-02-10 15:00:00.000 +0000",SE3,83.2
"2025-02-10 15:00:00.000 +0000",SE2,11.19
"2025-02-10 15:00:00.000 +0000",NO3,37.91
"2025-02-10 16:00:00.000 +0000",SE3,92.39
"2025-02-10 16:00:00.000 +0000",SE2,16.04
"2025-02-10 16:00:00.000 +0000",NO3,44.33
"2025-02-10 17:00:00.000 +0000",SE3,86.44
"2025-02-10 17:00:00.000 +0000",SE2,8.62
"2025-02-10 17:00:00.000 +0000",NO3,37.72
"2025-02-10 18:00:00.000 +0000",SE3,74.66
"2025-02-10 18:00:00.000 +0000",SE2,7.7
"2025-02-10 18:00:00.000 +0000",NO3,35.29
"2025-02-10 19:00:00.000 +0000",SE3,67.57
"2025-02-10 19:00:00.000 +0000",SE2,7.01
"2025-02-10 19:00:00.000 +0000",NO3,33.26
"2025-02-10 20:00:00.000 +0000",SE3,59.84
"2025-02-10 20:00:00.000 +0000",SE2,7.34
"2025-02-10 20:00:00.000 +0000",NO3,32.58
"2025-02-10 21:00:00.000 +0000",SE3,44.22
"2025-02-10 21:00:00.000 +0000",SE2,7.03
"2025-02-10 21:00:00.000 +0000",NO3,27.93
"2025-02-10 22:00:00.000 +0000",SE3,35.37
"2025-02-10 22:00:00.000 +0000",SE2,6.99
"2025-02-10 22:00:00.000 +0000",NO3,27.58
"2025-02-10 23:00:00.000 +0000",SE3,44.66
"2025-02-10 23:00:00.000 +0000",SE2,9.34
"2025-02-10 23:00:00.000 +0000",NO3,32.04
"2025-02-11 00:00:00.000 +0000",SE3,39.72
"2025-02-11 00:00:00.000 +0000",SE2,9.74
"2025-02-11 00:00:00.000 +0000",NO3,23.16
"2025-02-11 01:00:00.000 +0000",SE3,33.72
"2025-02-11 01:00:00.000 +0000",SE2,11.37
"2025-02-11 01:00:00.000 +0000",NO3,21.65
"2025-02-11 02:00:00.000 +0000",SE3,31.37
"2025-02-11 02:00:00.000 +0000",SE2,10.94
"2025-02-11 02:00:00.000 +0000",NO3,21.64
"2025-02-11 03:00:00.000 +0000",SE3,32.5
"2025-02-11 03:00:00.000 +0000",SE2,11.69
"2025-02-11 03:00:00.000 +0000",NO3,22.75
"2025-02-11 04:00:00.000 +0000",SE3,42.42
"2025-02-11 04:00:00.000 +0000",SE2,9.24
"2025-02-11 04:00:00.000 +0000",NO3,23.17
"2025-02-11 05:00:00.000 +0000",SE3,56.06
"2025-02-11 05:00:00.000 +0000",SE2,6.47
"2025-02-11 05:00:00.000 +0000",NO3,29.2
"2025-02-11 06:00:00.000 +0000",SE3,72.24
"2025-02-11 06:00:00.000 +0000",SE2,5.65
"2025-02-11 06:00:00.000 +0000",NO3,30.71
"2025-02-11 07:00:00.000 +0000",SE3,89.56
"2025-02-11 07:00:00.000 +0000",SE2,6.22
"2025-02-11 07:00:00.000 +0000",NO3,37.68
"2025-02-11 08:00:00.000 +0000",SE3,76.78
"2025-02-11 08:00:00.000 +0000",SE2,6.79
"2025-02-11 08:00:00.000 +0000",NO3,33.11
"2025-02-11 09:00:00.000 +0000",SE3,72.05
"2025-02-11 09:00:00.000 +0000",SE2,7.93
"2025-02-11 09:00:00.000 +0000",NO3,31.82
"2025-02-11 10:00:00.000 +0000",SE3,71.6
"2025-02-11 10:00:00.000 +0000",SE2,8.65
"2025-02-11 10:00:00.000 +0000",NO3,32.11
"2025-02-11 11:00:00.000 +0000",SE3,68.21
"2025-02-11 11:00:00.000 +0000",SE2,9.81
"2025-02-11 11:00:00.000 +0000",NO3,31.62
"2025-02-11 12:00:00.000 +0000",SE3,66.04
"2025-02-11 12:00:00.000 +0000",SE2,11.41
"2025-02-11 12:00:00.000 +0000",NO3,31.77
"2025-02-11 13:00:00.000 +0000",SE3,59.13
"2025-02-11 13:00:00.000 +0000",SE2,11.4
"2025-02-11 13:00:00.000 +0000",NO3,31.78
"2025-02-11 14:00:00.000 +0000",SE3,50.18
"2025-02-11 14:00:00.000 +0000",SE2,9.83
"2025-02-11 14:00:00.000 +0000",NO3,31.26
"2025-02-11 15:00:00.000 +0000",SE3,52.97
"2025-02-11 15:00:00.000 +0000",SE2,9.75
"2025-02-11 15:00:00.000 +0000",NO3,32.63
"2025-02-11 16:00:00.000 +0000",SE3,64.82
"2025-02-11 16:00:00.000 +0000",SE2,9.11
"2025-02-11 16:00:00.000 +0000",NO3,37.39
"2025-02-11 17:00:00.000 +0000",SE3,65.94
"2025-02-11 17:00:00.000 +0000",SE2,6.93
"2025-02-11 17:00:00.000 +0000",NO3,40.04
"2025-02-11 18:00:00.000 +0000",SE3,51.49
"2025-02-11 18:00:00.000 +0000",SE2,6.38
"2025-02-11 18:00:00.000 +0000",NO3,32.6
"2025-02-11 19:00:00.000 +0000",SE3,41.95
"2025-02-11 19:00:00.000 +0000",SE2,7.98
"2025-02-11 19:00:00.000 +0000",NO3,31.1
"2025-02-11 20:00:00.000 +0000",SE3,42.18
"2025-02-11 20:00:00.000 +0000",SE2,7.99
"2025-02-11 20:00:00.000 +0000",NO3,30.6
"2025-02-11 21:00:00.000 +0000",SE3,35.68
"2025-02-11 21:00:00.000 +0000",SE2,7.36
"2025-02-11 21:00:00.000 +0000",NO3,29.68
"2025-02-11 22:00:00.000 +0000",SE3,34.53
"2025-02-11 22:00:00.000 +0000",SE2,5.37
"2025-02-11 22:00:00.000 +0000",NO3,28.09
"2025-02-11 23:00:00.000 +0000",SE3,36.67
"2025-02-11 23:00:00.000 +0000",SE2,4.78
"2025-02-11 23:00:00.000 +0000",NO3,29.54
"2025-02-12 00:00:00.000 +0000",SE3,36.28
"2025-02-12 00:00:00.000 +0000",SE2,4.74
"2025-02-12 00:00:00.000 +0000",NO3,29.19
"2025-02-12 01:00:00.000 +0000",SE3,36.03
"2025-02-12 01:00:00.000 +0000",SE2,4.72
"2025-02-12 01:00:00.000 +0000",NO3,28.95
"2025-02-12 02:00:00.000 +0000",SE3,36.57
"2025-02-12 02:00:00.000 +0000",SE2,4.42
"2025-02-12 02:00:00.000 +0000",NO3,28.92
"2025-02-12 03:00:00.000 +0000",SE3,37.01
"2025-02-12 03:00:00.000 +0000",SE2,4.99
"2025-02-12 03:00:00.000 +0000",NO3,29.15
"2025-02-12 04:00:00.000 +0000",SE3,52.51
"2025-02-12 04:00:00.000 +0000",SE2,5.52
"2025-02-12 04:00:00.000 +0000",NO3,30.37
"2025-02-12 05:00:00.000 +0000",SE3,85.76
"2025-02-12 05:00:00.000 +0000",SE2,4.81
"2025-02-12 05:00:00.000 +0000",NO3,42.5
"2025-02-12 06:00:00.000 +0000",SE3,136.66
"2025-02-12 06:00:00.000 +0000",SE2,7.18
"2025-02-12 06:00:00.000 +0000",NO3,69.37
"2025-02-12 07:00:00.000 +0000",SE3,170.93
"2025-02-12 07:00:00.000 +0000",SE2,8.34
"2025-02-12 07:00:00.000 +0000",NO3,80.14
"2025-02-12 08:00:00.000 +0000",SE3,153.19
"2025-02-12 08:00:00.000 +0000",SE2,9.22
"2025-02-12 08:00:00.000 +0000",NO3,78.08
"2025-02-12 09:00:00.000 +0000",SE3,133.34
"2025-02-12 09:00:00.000 +0000",SE2,11.77
"2025-02-12 09:00:00.000 +0000",NO3,65.06
"2025-02-12 10:00:00.000 +0000",SE3,117.28
"2025-02-12 10:00:00.000 +0000",SE2,15.23
"2025-02-12 10:00:00.000 +0000",NO3,60.84
"2025-02-12 11:00:00.000 +0000",SE3,109.95
"2025-02-12 11:00:00.000 +0000",SE2,25.8
"2025-02-12 11:00:00.000 +0000",NO3,52.19
"2025-02-12 12:00:00.000 +0000",SE2,20.41
"2025-02-12 12:00:00.000 +0000",SE3,113.79
"2025-02-12 12:00:00.000 +0000",NO3,51.86
"2025-02-12 13:00:00.000 +0000",SE2,17.75
"2025-02-12 13:00:00.000 +0000",SE3,120.02
"2025-02-12 13:00:00.000 +0000",NO3,45.01
"2025-02-12 14:00:00.000 +0000",SE2,16.9
"2025-02-12 14:00:00.000 +0000",SE3,118.44
"2025-02-12 14:00:00.000 +0000",NO3,44.86
"2025-02-12 15:00:00.000 +0000",SE2,17.18
"2025-02-12 15:00:00.000 +0000",SE3,124.61
"2025-02-12 15:00:00.000 +0000",NO3,41.4
"2025-02-12 16:00:00.000 +0000",SE2,17.24
"2025-02-12 16:00:00.000 +0000",SE3,132.78
"2025-02-12 16:00:00.000 +0000",NO3,32.23
"2025-02-12 17:00:00.000 +0000",SE2,19.62
"2025-02-12 17:00:00.000 +0000",SE3,140.0
"2025-02-12 17:00:00.000 +0000",NO3,45.02
"2025-02-12 18:00:00.000 +0000",SE2,17.75
"2025-02-12 18:00:00.000 +0000",SE3,124.26
"2025-02-12 18:00:00.000 +0000",NO3,28.56
"2025-02-12 19:00:00.000 +0000",SE2,21.74
"2025-02-12 19:00:00.000 +0000",SE3,110.01
"2025-02-12 19:00:00.000 +0000",NO3,46.37
"2025-02-12 20:00:00.000 +0000",SE2,19.76
"2025-02-12 20:00:00.000 +0000",SE3,96.77
"2025-02-12 20:00:00.000 +0000",NO3,41.03
"2025-02-12 21:00:00.000 +0000",SE2,21.03
"2025-02-12 21:00:00.000 +0000",SE3,87.36
"2025-02-12 21:00:00.000 +0000",NO3,45.0
"2025-02-12 22:00:00.000 +0000",SE2,17.53
"2025-02-12 22:00:00.000 +0000",SE3,56.27
"2025-02-12 22:00:00.000 +0000",NO3,45.01
"2025-02-12 23:00:00.000 +0000",SE2,20.21
"2025-02-12 23:00:00.000 +0000",SE3,68.78
"2025-02-12 23:00:00.000 +0000",NO3,63.59
"2025-02-13 00:00:00.000 +0000",SE2,18.29
"2025-02-13 00:00:00.000 +0000",SE3,54.79
"2025-02-13 00:00:00.000 +0000",NO3,54.95
"2025-02-13 01:00:00.000 +0000",SE2,17.31
"2025-02-13 01:00:00.000 +0000",SE3,46.37
"2025-02-13 01:00:00.000 +0000",NO3,47.15
"2025-02-13 02:00:00.000 +0000",SE2,16.28
"2025-02-13 02:00:00.000 +0000",SE3,45.98
"2025-02-13 02:00:00.000 +0000",NO3,46.16
"2025-02-13 03:00:00.000 +0000",SE2,16.4
"2025-02-13 03:00:00.000 +0000",SE3,46.02
"2025-02-13 03:00:00.000 +0000",NO3,46.43
"2025-02-13 04:00:00.000 +0000",SE2,20.18
"2025-02-13 04:00:00.000 +0000",SE3,59.06
"2025-02-13 04:00:00.000 +0000",NO3,59.7
"2025-02-13 05:00:00.000 +0000",SE2,32.97
"2025-02-13 05:00:00.000 +0000",SE3,93.5
"2025-02-13 05:00:00.000 +0000",NO3,88.38
"2025-02-13 06:00:00.000 +0000",SE2,74.76
"2025-02-13 06:00:00.000 +0000",SE3,130.75
"2025-02-13 06:00:00.000 +0000",NO3,150.41
"2025-02-13 07:00:00.000 +0000",SE2,60.37
"2025-02-13 07:00:00.000 +0000",SE3,150.53
"2025-02-13 07:00:00.000 +0000",NO3,149.07
"2025-02-13 08:00:00.000 +0000",SE2,96.83
"2025-02-13 08:00:00.000 +0000",SE3,159.2
"2025-02-13 08:00:00.000 +0000",NO3,180.3
"2025-02-13 09:00:00.000 +0000",SE2,84.11
"2025-02-13 09:00:00.000 +0000",SE3,145.03
"2025-02-13 09:00:00.000 +0000",NO3,161.48
"2025-02-13 10:00:00.000 +0000",SE2,75.66
"2025-02-13 10:00:00.000 +0000",SE3,133.8
"2025-02-13 10:00:00.000 +0000",NO3,145.57
"2025-02-13 11:00:00.000 +0000",SE3,131.16
"2025-02-13 11:00:00.000 +0000",SE2,80.02
"2025-02-13 11:00:00.000 +0000",NO3,143.77
"2025-02-13 12:00:00.000 +0000",SE3,103.93
"2025-02-13 12:00:00.000 +0000",SE2,64.44
"2025-02-13 12:00:00.000 +0000",NO3,103.23
"2025-02-13 13:00:00.000 +0000",SE3,103.19
"2025-02-13 13:00:00.000 +0000",SE2,53.88
"2025-02-13 13:00:00.000 +0000",NO3,94.36
"2025-02-13 14:00:00.000 +0000",SE3,103.18
"2025-02-13 14:00:00.000 +0000",SE2,54.06
"2025-02-13 14:00:00.000 +0000",NO3,99.68
"2025-02-13 15:00:00.000 +0000",SE3,115.81
"2025-02-13 15:00:00.000 +0000",SE2,43.99
"2025-02-13 15:00:00.000 +0000",NO3,101.99
"2025-02-13 16:00:00.000 +0000",SE3,144.55
"2025-02-13 16:00:00.000 +0000",SE2,46.55
"2025-02-13 16:00:00.000 +0000",NO3,126.88
"2025-02-13 17:00:00.000 +0000",SE3,157.15
"2025-02-13 17:00:00.000 +0000",SE2,59.76
"2025-02-13 17:00:00.000 +0000",NO3,139.65
"2025-02-13 18:00:00.000 +0000",SE3,147.57
"2025-02-13 18:00:00.000 +0000",SE2,79.54
"2025-02-13 18:00:00.000 +0000",NO3,144.77
"2025-02-13 19:00:00.000 +0000",SE3,129.41
"2025-02-13 19:00:00.000 +0000",SE2,94.99
"2025-02-13 19:00:00.000 +0000",NO3,145.93
"2025-02-13 20:00:00.000 +0000",SE3,119.9
"2025-02-13 20:00:00.000 +0000",SE2,89.37
"2025-02-13 20:00:00.000 +0000",NO3,134.0
"2025-02-13 21:00:00.000 +0000",SE3,98.39
"2025-02-13 21:00:00.000 +0000",SE2,89.56
"2025-02-13 21:00:00.000 +0000",NO3,125.09
"2025-02-13 22:00:00.000 +0000",SE3,96.25
"2025-02-13 22:00:00.000 +0000",SE2,69.89
"2025-02-13 22:00:00.000 +0000",NO3,105.01
"2025-02-13 23:00:00.000 +0000",SE3,115.1
"2025-02-13 23:00:00.000 +0000",SE2,66.28
"2025-02-13 23:00:00.000 +0000",NO3,112.23
"2025-02-14 00:00:00.000 +0000",SE3,114.4
"2025-02-14 00:00:00.000 +0000",SE2,69.99
"2025-02-14 00:00:00.000 +0000",NO3,112.85
"2025-02-14 01:00:00.000 +0000",SE3,109.42
"2025-02-14 01:00:00.000 +0000",SE2,68.2
"2025-02-14 01:00:00.000 +0000",NO3,114.36
"2025-02-14 02:00:00.000 +0000",SE3,100.12
"2025-02-14 02:00:00.000 +0000",SE2,64.09
"2025-02-14 02:00:00.000 +0000",NO3,110.02
"2025-02-14 03:00:00.000 +0000",SE3,106.93
"2025-02-14 03:00:00.000 +0000",SE2,41.03
"2025-02-14 03:00:00.000 +0000",NO3,82.0
"2025-02-14 04:00:00.000 +0000",SE3,103.22
"2025-02-14 04:00:00.000 +0000",SE2,23.47
"2025-02-14 04:00:00.000 +0000",NO3,62.24
"2025-02-14 05:00:00.000 +0000",SE3,163.06
"2025-02-14 05:00:00.000 +0000",SE2,38.27
"2025-02-14 05:00:00.000 +0000",NO3,101.72
"2025-02-14 06:00:00.000 +0000",SE3,232.43
