"time","forecast"," "
2025-01-10 14:00:00,replan,99.82144
2025-01-10 15:00:00,dayahead,103.715225
2025-01-10 15:00:00,replan,102.84016
2025-01-10 16:00:00,dayahead,106.00245
2025-01-10 16:00:00,replan,104.977684
2025-01-10 17:00:00,dayahead,104.99533
2025-01-10 17:00:00,replan,104.829094
2025-01-10 18:00:00,dayahead,105.06492
2025-01-10 18:00:00,replan,98.79222
2025-01-10 19:00:00,dayahead,105.72422
2025-01-10 19:00:00,replan,103.89947
2025-01-10 20:00:00,dayahead,105.75126
2025-01-10 20:00:00,replan,100.98578
2025-01-10 21:00:00,dayahead,105.469795
2025-01-10 21:00:00,replan,103.30443
2025-01-10 22:00:00,dayahead,105.30918
2025-01-10 22:00:00,replan,104.23585
2025-01-10 23:00:00,dayahead,112.44688
2025-01-10 23:00:00,replan,105.338264
2025-01-11 00:00:00,dayahead,112.55824
2025-01-11 00:00:00,replan,106.42291
2025-01-11 01:00:00,dayahead,112.263084
2025-01-11 01:00:00,replan,105.83792
2025-01-11 02:00:00,dayahead,112.921265
2025-01-11 02:00:00,replan,104.22547
2025-01-11 03:00:00,dayahead,113.177216
2025-01-11 03:00:00,replan,104.312614
2025-01-11 04:00:00,dayahead,112.90915
2025-01-11 04:00:00,replan,102.06466
2025-01-11 05:00:00,dayahead,112.865456
2025-01-11 05:00:00,replan,101.18591
2025-01-11 06:00:00,dayahead,112.707146
2025-01-11 06:00:00,replan,101.95191
2025-01-11 07:00:00,dayahead,112.37043
2025-01-11 07:00:00,replan,103.83486
2025-01-11 08:00:00,dayahead,112.37192
2025-01-11 08:00:00,replan,102.60176
2025-01-11 09:00:00,dayahead,111.33075
2025-01-11 09:00:00,replan,103.587425
2025-01-11 10:00:00,dayahead,109.962456
2025-01-11 10:00:00,replan,103.86823
2025-01-11 11:00:00,dayahead,108.81742
2025-01-11 11:00:00,replan,104.71101
2025-01-11 12:00:00,dayahead,108.686295
2025-01-11 12:00:00,replan,104.45884
2025-01-11 13:00:00,dayahead,108.32794
2025-01-11 13:00:00,replan,102.98044
2025-01-11 14:00:00,dayahead,108.36588
2025-01-11 14:00:00,replan,105.194565
2025-01-11 15:00:00,dayahead,106.407394
2025-01-11 15:00:00,replan,104.7582
2025-01-11 16:00:00,dayahead,107.1444
2025-01-11 16:00:00,replan,105.493805
2025-01-11 17:00:00,dayahead,107.551094
2025-01-11 17:00:00,replan,107.1304
2025-01-11 18:00:00,dayahead,107.59476
2025-01-11 18:00:00,replan,104.32882
2025-01-11 19:00:00,dayahead,105.9605
2025-01-11 19:00:00,replan,103.13233
2025-01-11 20:00:00,dayahead,102.67139
2025-01-11 20:00:00,replan,102.01464
2025-01-11 21:00:00,dayahead,101.13287
2025-01-11 21:00:00,replan,98.11819
2025-01-11 22:00:00,dayahead,102.162895
2025-01-11 22:00:00,replan,98.53754
2025-01-11 23:00:00,dayahead,99.14453
2025-01-11 23:00:00,replan,99.9172
2025-01-12 00:00:00,dayahead,97.983604
2025-01-12 00:00:00,replan,98.24606
2025-01-12 01:00:00,dayahead,96.16313
2025-01-12 01:00:00,replan,96.77433
2025-01-12 02:00:00,dayahead,97.296585
2025-01-12 02:00:00,replan,93.76698
2025-01-12 03:00:00,dayahead,96.06585
2025-01-12 03:00:00,replan,91.10631
2025-01-12 04:00:00,dayahead,91.51069
2025-01-12 04:00:00,replan,87.69098
2025-01-12 05:00:00,dayahead,80.686066
2025-01-12 05:00:00,replan,82.258675
2025-01-12 06:00:00,dayahead,68.84598
2025-01-12 06:00:00,replan,71.067345
2025-01-12 07:00:00,dayahead,54.371292
2025-01-12 07:00:00,replan,71.813644
2025-01-12 08:00:00,dayahead,44.386528
2025-01-12 08:00:00,replan,68.643234
2025-01-12 09:00:00,dayahead,38.73678
2025-01-12 09:00:00,replan,66.69197
2025-01-12 10:00:00,dayahead,30.52461
2025-01-12 10:00:00,replan,57.875015
2025-01-12 11:00:00,dayahead,26.481808
2025-01-12 11:00:00,replan,54.229355
2025-01-12 12:00:00,dayahead,29.392288
2025-01-12 12:00:00,replan,62.495316
2025-01-12 13:00:00,dayahead,33.91645
2025-01-12 13:00:00,replan,66.33306
2025-01-12 14:00:00,dayahead,38.64779
2025-01-12 14:00:00,replan,74.69338
2025-01-12 15:00:00,dayahead,48.591465
2025-01-12 15:00:00,replan,81.51219
2025-01-12 16:00:00,dayahead,48.496147
2025-01-12 16:00:00,replan,74.83776
2025-01-12 17:00:00,dayahead,49.042366
2025-01-12 17:00:00,replan,70.38867
2025-01-12 18:00:00,dayahead,58.162327
2025-01-12 18:00:00,replan,65.76233
2025-01-12 19:00:00,dayahead,60.809315
2025-01-12 19:00:00,replan,66.61527
2025-01-12 20:00:00,dayahead,60.08504
2025-01-12 20:00:00,replan,71.22385
2025-01-12 21:00:00,dayahead,69.422966
2025-01-12 21:00:00,replan,78.21202
2025-01-12 22:00:00,dayahead,76.07606
2025-01-12 22:00:00,replan,85.48865
2025-01-12 23:00:00,dayahead,68.211365
2025-01-12 23:00:00,replan,88.347206
2025-01-13 00:00:00,dayahead,71.60362
2025-01-13 00:00:00,replan,95.14106
2025-01-13 01:00:00,dayahead,83.852844
2025-01-13 01:00:00,replan,95.31778
2025-01-13 02:00:00,dayahead,87.957115
2025-01-13 02:00:00,replan,81.64681
2025-01-13 03:00:00,dayahead,88.57716
2025-01-13 03:00:00,replan,82.3267
2025-01-13 04:00:00,dayahead,95.14011
2025-01-13 04:00:00,replan,88.04322
2025-01-13 05:00:00,dayahead,100.864716
2025-01-13 05:00:00,replan,93.29161
2025-01-13 06:00:00,dayahead,96.8287
2025-01-13 06:00:00,replan,82.60775
2025-01-13 07:00:00,dayahead,97.2198
2025-01-13 07:00:00,replan,92.0773
2025-01-13 08:00:00,dayahead,98.45921
2025-01-13 08:00:00,replan,94.08957
2025-01-13 09:00:00,dayahead,98.87131
2025-01-13 09:00:00,replan,95.28273
2025-01-13 10:00:00,dayahead,97.640335
2025-01-13 10:00:00,replan,96.39191
2025-01-13 11:00:00,dayahead,98.448296
2025-01-13 11:00:00,replan,98.738815
2025-01-13 12:00:00,dayahead,96.902466
2025-01-13 12:00:00,replan,100.037415
2025-01-13 13:00:00,dayahead,97.15962
2025-01-13 13:00:00,replan,99.81582
2025-01-13 14:00:00,dayahead,98.36932
2025-01-13 14:00:00,replan,85.0
2025-01-13 15:00:00,dayahead,106.849335
2025-01-13 15:00:00,replan,85.0
