"time","label","value"
2025-01-02 11:00:00,ws_meteomatics_replan,12.7
2025-01-02 11:00:00,ws_arome_dayahead,8.427238
2025-01-02 11:00:00,ws_meteomatics_dayahead,13.4
2025-01-02 12:00:00,ws_arome_replan,7.9442945
2025-01-02 12:00:00,ws_meteomatics_replan,13.4
2025-01-02 12:00:00,ws_arome_dayahead,9.403372
2025-01-02 12:00:00,ws_meteomatics_dayahead,12.4
2025-01-02 13:00:00,ws_arome_replan,7.919048
2025-01-02 13:00:00,ws_meteomatics_replan,12.7
2025-01-02 13:00:00,ws_arome_dayahead,8.008257
2025-01-02 13:00:00,ws_meteomatics_dayahead,12.5
2025-01-02 14:00:00,ws_arome_replan,9.469264
2025-01-02 14:00:00,ws_meteomatics_replan,12.8
2025-01-02 14:00:00,ws_arome_dayahead,9.22401
2025-01-02 14:00:00,ws_meteomatics_dayahead,12.7
2025-01-02 15:00:00,ws_arome_replan,9.336485
2025-01-02 15:00:00,ws_meteomatics_replan,12.6
2025-01-02 15:00:00,ws_arome_dayahead,8.901613
2025-01-02 15:00:00,ws_meteomatics_dayahead,13.0
2025-01-02 16:00:00,ws_arome_replan,8.476627
2025-01-02 16:00:00,ws_meteomatics_replan,12.4
2025-01-02 16:00:00,ws_arome_dayahead,8.810585
2025-01-02 16:00:00,ws_meteomatics_dayahead,12.6
2025-01-02 17:00:00,ws_arome_replan,8.622032
2025-01-02 17:00:00,ws_meteomatics_replan,12.4
2025-01-02 17:00:00,ws_arome_dayahead,8.708907
2025-01-02 17:00:00,ws_meteomatics_dayahead,12.1
2025-01-02 18:00:00,ws_arome_replan,9.067782
2025-01-02 18:00:00,ws_meteomatics_replan,12.3
2025-01-02 18:00:00,ws_arome_dayahead,8.162413
2025-01-02 18:00:00,ws_meteomatics_dayahead,11.9
2025-01-02 19:00:00,ws_arome_replan,9.717046
2025-01-02 19:00:00,ws_meteomatics_replan,12.8
2025-01-02 19:00:00,ws_arome_dayahead,8.406127
2025-01-02 19:00:00,ws_meteomatics_dayahead,12.2
2025-01-02 20:00:00,ws_arome_replan,9.149607
2025-01-02 20:00:00,ws_meteomatics_replan,11.1
2025-01-02 20:00:00,ws_arome_dayahead,8.913046
2025-01-02 20:00:00,ws_meteomatics_dayahead,12.4
2025-01-02 21:00:00,ws_arome_replan,8.283607
2025-01-02 21:00:00,ws_meteomatics_replan,11.0
2025-01-02 21:00:00,ws_arome_dayahead,8.502416
2025-01-02 21:00:00,ws_meteomatics_dayahead,11.7
2025-01-02 22:00:00,ws_arome_replan,7.625361
2025-01-02 22:00:00,ws_meteomatics_replan,10.4
2025-01-02 22:00:00,ws_arome_dayahead,8.20764
2025-01-02 22:00:00,ws_meteomatics_dayahead,11.4
2025-01-02 23:00:00,ws_arome_replan,8.253632
2025-01-02 23:00:00,ws_meteomatics_replan,10.9
2025-01-02 23:00:00,ws_arome_dayahead,8.859277
2025-01-02 23:00:00,ws_meteomatics_dayahead,12.9
2025-01-03 00:00:00,ws_arome_replan,8.086303
2025-01-03 00:00:00,ws_meteomatics_replan,9.3
2025-01-03 00:00:00,ws_arome_dayahead,8.82695
2025-01-03 00:00:00,ws_meteomatics_dayahead,14.1
2025-01-03 01:00:00,ws_arome_replan,7.930251
2025-01-03 01:00:00,ws_meteomatics_replan,11.7
2025-01-03 01:00:00,ws_arome_dayahead,8.551762
2025-01-03 01:00:00,ws_meteomatics_dayahead,12.9
2025-01-03 02:00:00,ws_arome_replan,9.373615
2025-01-03 02:00:00,ws_meteomatics_replan,11.9
2025-01-03 02:00:00,ws_arome_dayahead,7.9486094
2025-01-03 02:00:00,ws_meteomatics_dayahead,11.6
2025-01-03 03:00:00,ws_arome_replan,8.281195
2025-01-03 03:00:00,ws_meteomatics_replan,11.7
2025-01-03 03:00:00,ws_arome_dayahead,8.715978
2025-01-03 03:00:00,ws_meteomatics_dayahead,11.6
2025-01-03 04:00:00,ws_arome_replan,8.97347
2025-01-03 04:00:00,ws_meteomatics_replan,10.0
2025-01-03 04:00:00,ws_arome_dayahead,8.313362
2025-01-03 04:00:00,ws_meteomatics_dayahead,12.2
2025-01-03 05:00:00,ws_arome_replan,8.590448
2025-01-03 05:00:00,ws_meteomatics_replan,8.5
2025-01-03 05:00:00,ws_arome_dayahead,8.095339
2025-01-03 05:00:00,ws_meteomatics_dayahead,11.4
2025-01-03 06:00:00,ws_arome_replan,7.8683963
2025-01-03 06:00:00,ws_meteomatics_replan,9.6
2025-01-03 06:00:00,ws_arome_dayahead,8.66611
2025-01-03 06:00:00,ws_meteomatics_dayahead,9.3
2025-01-03 07:00:00,ws_arome_replan,7.2741218
2025-01-03 07:00:00,ws_meteomatics_replan,8.1
2025-01-03 07:00:00,ws_arome_dayahead,8.420883
2025-01-03 07:00:00,ws_meteomatics_dayahead,7.4
2025-01-03 08:00:00,ws_arome_replan,4.9601583
2025-01-03 08:00:00,ws_meteomatics_replan,5.7
2025-01-03 08:00:00,ws_arome_dayahead,7.8277717
2025-01-03 08:00:00,ws_meteomatics_dayahead,6.0
2025-01-03 09:00:00,ws_arome_replan,2.939153
2025-01-03 09:00:00,ws_meteomatics_replan,5.1
2025-01-03 09:00:00,ws_arome_dayahead,7.3013415
2025-01-03 09:00:00,ws_meteomatics_dayahead,7.2
2025-01-03 10:00:00,ws_arome_replan,3.1878695
2025-01-03 10:00:00,ws_meteomatics_replan,3.8
2025-01-03 10:00:00,ws_arome_dayahead,6.5614367
2025-01-03 10:00:00,ws_meteomatics_dayahead,7.0
2025-01-03 11:00:00,ws_arome_replan,3.898877
2025-01-03 11:00:00,ws_meteomatics_replan,2.5
2025-01-03 11:00:00,ws_arome_dayahead,3.6156433
2025-01-03 11:00:00,ws_meteomatics_dayahead,8.1
2025-01-03 12:00:00,ws_arome_replan,3.50439
2025-01-03 12:00:00,ws_meteomatics_replan,5.2
2025-01-03 12:00:00,ws_arome_dayahead,3.9939585
2025-01-03 12:00:00,ws_meteomatics_dayahead,8.0
2025-01-03 13:00:00,ws_arome_replan,6.215655
2025-01-03 13:00:00,ws_meteomatics_replan,8.7
2025-01-03 13:00:00,ws_arome_dayahead,6.317742
2025-01-03 13:00:00,ws_meteomatics_dayahead,9.5
2025-01-03 14:00:00,ws_arome_replan,6.213205
2025-01-03 14:00:00,ws_meteomatics_replan,10.6
2025-01-03 14:00:00,ws_arome_dayahead,5.9525285
2025-01-03 14:00:00,ws_meteomatics_dayahead,10.2
2025-01-03 15:00:00,ws_arome_replan,8.008258
2025-01-03 15:00:00,ws_meteomatics_replan,11.6
2025-01-03 15:00:00,ws_arome_dayahead,5.9666986
2025-01-03 15:00:00,ws_meteomatics_dayahead,9.5
2025-01-03 16:00:00,ws_arome_replan,8.774814
2025-01-03 16:00:00,ws_meteomatics_replan,10.1
2025-01-03 16:00:00,ws_arome_dayahead,6.6791015
2025-01-03 16:00:00,ws_meteomatics_dayahead,9.4
2025-01-03 17:00:00,ws_arome_replan,8.760978
2025-01-03 17:00:00,ws_meteomatics_replan,9.3
2025-01-03 17:00:00,ws_arome_dayahead,5.9730916
2025-01-03 17:00:00,ws_meteomatics_dayahead,12.5
2025-01-03 18:00:00,ws_arome_replan,8.495498
2025-01-03 18:00:00,ws_meteomatics_replan,14.0
2025-01-03 18:00:00,ws_arome_dayahead,6.9343657
2025-01-03 18:00:00,ws_meteomatics_dayahead,11.8
2025-01-03 19:00:00,ws_arome_replan,9.0530405
2025-01-03 19:00:00,ws_meteomatics_replan,11.9
2025-01-03 19:00:00,ws_arome_dayahead,8.033783
2025-01-03 19:00:00,ws_meteomatics_dayahead,10.4
2025-01-03 20:00:00,ws_arome_replan,9.414933
2025-01-03 20:00:00,ws_meteomatics_replan,14.7
2025-01-03 20:00:00,ws_arome_dayahead,7.881363
2025-01-03 20:00:00,ws_meteomatics_dayahead,10.1
2025-01-03 21:00:00,ws_arome_replan,9.650656
2025-01-03 21:00:00,ws_meteomatics_replan,12.6
2025-01-03 21:00:00,ws_arome_dayahead,7.804425
2025-01-03 21:00:00,ws_meteomatics_dayahead,9.0
2025-01-03 22:00:00,ws_arome_replan,9.726007
2025-01-03 22:00:00,ws_meteomatics_replan,10.6
2025-01-03 22:00:00,ws_arome_dayahead,8.566875
2025-01-03 22:00:00,ws_meteomatics_dayahead,6.6
2025-01-03 23:00:00,ws_arome_replan,9.599415
2025-01-03 23:00:00,ws_meteomatics_replan,12.3
2025-01-03 23:00:00,ws_arome_dayahead,10.466576
2025-01-03 23:00:00,ws_meteomatics_dayahead,10.2
2025-01-04 00:00:00,ws_arome_replan,10.91001
2025-01-04 00:00:00,ws_meteomatics_replan,11.0
2025-01-04 00:00:00,ws_arome_dayahead,11.387423
2025-01-04 00:00:00,ws_meteomatics_dayahead,12.4
2025-01-04 01:00:00,ws_arome_replan,12.335567
2025-01-04 01:00:00,ws_meteomatics_replan,13.3
2025-01-04 01:00:00,ws_arome_dayahead,13.161612
2025-01-04 01:00:00,ws_meteomatics_dayahead,15.7
2025-01-04 02:00:00,ws_arome_replan,11.365285
2025-01-04 02:00:00,ws_meteomatics_replan,15.9
2025-01-04 02:00:00,ws_arome_dayahead,13.139293
2025-01-04 02:00:00,ws_meteomatics_dayahead,17.5
2025-01-04 03:00:00,ws_arome_replan,11.904921
2025-01-04 03:00:00,ws_meteomatics_replan,20.3
2025-01-04 03:00:00,ws_arome_dayahead,12.571574
2025-01-04 03:00:00,ws_meteomatics_dayahead,19.0
2025-01-04 04:00:00,ws_arome_replan,12.953141
2025-01-04 04:00:00,ws_meteomatics_replan,19.7
2025-01-04 04:00:00,ws_arome_dayahead,12.42766
2025-01-04 04:00:00,ws_meteomatics_dayahead,18.5
2025-01-04 05:00:00,ws_arome_replan,11.656942
2025-01-04 05:00:00,ws_meteomatics_replan,17.7
