"time","label","value"
2025-01-02 16:00:00,ws_arome_replan,10.2256775
2025-01-02 16:00:00,ws_dnmi_replan,6.2
2025-01-02 16:00:00,ws_meteomatics_replan,9.2
2025-01-02 16:00:00,ws_arome_dayahead,15.883666
2025-01-02 16:00:00,ws_dnmi_dayahead,5.7
2025-01-02 16:00:00,ws_meteomatics_dayahead,7.5
2025-01-02 17:00:00,ws_arome_replan,11.989361
2025-01-02 17:00:00,ws_dnmi_replan,5.7
2025-01-02 17:00:00,ws_meteomatics_replan,8.7
2025-01-02 17:00:00,ws_arome_dayahead,16.795244
2025-01-02 17:00:00,ws_dnmi_dayahead,5.1
2025-01-02 17:00:00,ws_meteomatics_dayahead,6.4
2025-01-02 18:00:00,ws_arome_replan,8.1823225
2025-01-02 18:00:00,ws_dnmi_replan,5.2
2025-01-02 18:00:00,ws_meteomatics_replan,7.3
2025-01-02 18:00:00,ws_arome_dayahead,17.384026
2025-01-02 18:00:00,ws_dnmi_dayahead,4.6
2025-01-02 18:00:00,ws_meteomatics_dayahead,6.7
2025-01-02 19:00:00,ws_arome_replan,12.3498955
2025-01-02 19:00:00,ws_dnmi_replan,5.4
2025-01-02 19:00:00,ws_meteomatics_replan,7.2
2025-01-02 19:00:00,ws_arome_dayahead,20.641418
2025-01-02 19:00:00,ws_dnmi_dayahead,5.0
2025-01-02 19:00:00,ws_meteomatics_dayahead,7.0
2025-01-02 20:00:00,ws_arome_replan,10.930762
2025-01-02 20:00:00,ws_dnmi_replan,5.1
2025-01-02 20:00:00,ws_meteomatics_replan,6.8
2025-01-02 20:00:00,ws_arome_dayahead,22.301283
2025-01-02 20:00:00,ws_dnmi_dayahead,5.4
2025-01-02 20:00:00,ws_meteomatics_dayahead,7.8
2025-01-02 21:00:00,ws_arome_replan,13.226403
2025-01-02 21:00:00,ws_dnmi_replan,5.2
2025-01-02 21:00:00,ws_meteomatics_replan,7.5
2025-01-02 21:00:00,ws_arome_dayahead,20.65453
2025-01-02 21:00:00,ws_dnmi_dayahead,5.8
2025-01-02 21:00:00,ws_meteomatics_dayahead,8.3
2025-01-02 22:00:00,ws_arome_replan,14.148917
2025-01-02 22:00:00,ws_dnmi_replan,6.7
2025-01-02 22:00:00,ws_meteomatics_replan,8.3
2025-01-02 22:00:00,ws_arome_dayahead,10.838939
2025-01-02 22:00:00,ws_dnmi_dayahead,6.4
2025-01-02 22:00:00,ws_meteomatics_dayahead,9.5
2025-01-02 23:00:00,ws_arome_replan,18.970682
2025-01-02 23:00:00,ws_dnmi_replan,8.2
2025-01-02 23:00:00,ws_meteomatics_replan,9.8
2025-01-02 23:00:00,ws_arome_dayahead,15.735886
2025-01-02 23:00:00,ws_dnmi_dayahead,6.6
2025-01-02 23:00:00,ws_meteomatics_dayahead,9.8
2025-01-03 00:00:00,ws_arome_replan,20.761557
2025-01-03 00:00:00,ws_dnmi_replan,9.7
2025-01-03 00:00:00,ws_meteomatics_replan,11.0
2025-01-03 00:00:00,ws_arome_dayahead,15.295525
2025-01-03 00:00:00,ws_dnmi_dayahead,7.0
2025-01-03 00:00:00,ws_meteomatics_dayahead,10.4
2025-01-03 01:00:00,ws_arome_replan,17.752478
2025-01-03 01:00:00,ws_dnmi_replan,9.2
2025-01-03 01:00:00,ws_meteomatics_replan,6.5
2025-01-03 01:00:00,ws_arome_dayahead,18.243315
2025-01-03 01:00:00,ws_dnmi_dayahead,5.7
2025-01-03 01:00:00,ws_meteomatics_dayahead,2.8
2025-01-03 02:00:00,ws_arome_replan,19.414415
2025-01-03 02:00:00,ws_dnmi_replan,8.6
2025-01-03 02:00:00,ws_meteomatics_replan,4.2
2025-01-03 02:00:00,ws_arome_dayahead,14.409296
2025-01-03 02:00:00,ws_dnmi_dayahead,4.4
2025-01-03 02:00:00,ws_meteomatics_dayahead,2.1
2025-01-03 03:00:00,ws_arome_replan,17.357708
2025-01-03 03:00:00,ws_dnmi_replan,8.0
2025-01-03 03:00:00,ws_meteomatics_replan,12.9
2025-01-03 03:00:00,ws_arome_dayahead,16.325989
2025-01-03 03:00:00,ws_dnmi_dayahead,3.1
2025-01-03 03:00:00,ws_meteomatics_dayahead,2.8
2025-01-03 04:00:00,ws_arome_replan,12.347041
2025-01-03 04:00:00,ws_dnmi_replan,6.3
2025-01-03 04:00:00,ws_meteomatics_replan,11.8
2025-01-03 04:00:00,ws_arome_dayahead,14.705918
2025-01-03 04:00:00,ws_dnmi_dayahead,3.5
2025-01-03 04:00:00,ws_meteomatics_dayahead,1.9
2025-01-03 05:00:00,ws_arome_replan,10.110973
2025-01-03 05:00:00,ws_dnmi_replan,4.5
2025-01-03 05:00:00,ws_meteomatics_replan,9.0
2025-01-03 05:00:00,ws_arome_dayahead,15.980885
2025-01-03 05:00:00,ws_dnmi_dayahead,3.9
2025-01-03 05:00:00,ws_meteomatics_dayahead,4.4
2025-01-03 06:00:00,ws_arome_replan,7.965075
2025-01-03 06:00:00,ws_dnmi_replan,2.8
2025-01-03 06:00:00,ws_meteomatics_replan,8.5
2025-01-03 06:00:00,ws_arome_dayahead,17.7978
2025-01-03 06:00:00,ws_dnmi_dayahead,4.3
2025-01-03 06:00:00,ws_meteomatics_dayahead,7.0
2025-01-03 07:00:00,ws_arome_replan,5.6421576
2025-01-03 07:00:00,ws_dnmi_replan,2.2
2025-01-03 07:00:00,ws_meteomatics_replan,7.8
2025-01-03 07:00:00,ws_arome_dayahead,15.575198
2025-01-03 07:00:00,ws_dnmi_dayahead,3.8
2025-01-03 07:00:00,ws_meteomatics_dayahead,6.3
2025-01-03 08:00:00,ws_arome_replan,4.695111
2025-01-03 08:00:00,ws_dnmi_replan,2.3
2025-01-03 08:00:00,ws_meteomatics_replan,6.4
2025-01-03 08:00:00,ws_arome_dayahead,12.24628
2025-01-03 08:00:00,ws_dnmi_dayahead,3.3
2025-01-03 08:00:00,ws_meteomatics_dayahead,6.2
2025-01-03 09:00:00,ws_arome_replan,3.9055767
2025-01-03 09:00:00,ws_dnmi_replan,1.5
2025-01-03 09:00:00,ws_meteomatics_replan,4.5
2025-01-03 09:00:00,ws_arome_dayahead,12.817112
2025-01-03 09:00:00,ws_dnmi_dayahead,2.8
2025-01-03 09:00:00,ws_meteomatics_dayahead,5.5
2025-01-03 10:00:00,ws_arome_replan,1.387116
2025-01-03 10:00:00,ws_dnmi_replan,2.0
2025-01-03 10:00:00,ws_meteomatics_replan,1.0
2025-01-03 10:00:00,ws_arome_dayahead,9.335255
2025-01-03 10:00:00,ws_dnmi_dayahead,2.3
2025-01-03 10:00:00,ws_meteomatics_dayahead,4.1
2025-01-03 11:00:00,ws_arome_replan,3.546368
2025-01-03 11:00:00,ws_dnmi_replan,2.5
2025-01-03 11:00:00,ws_meteomatics_replan,2.6
2025-01-03 11:00:00,ws_arome_dayahead,8.838275
2025-01-03 11:00:00,ws_dnmi_dayahead,1.8
2025-01-03 11:00:00,ws_meteomatics_dayahead,2.6
2025-01-03 12:00:00,ws_arome_replan,4.917798
2025-01-03 12:00:00,ws_dnmi_replan,3.0
2025-01-03 12:00:00,ws_meteomatics_replan,5.1
2025-01-03 12:00:00,ws_arome_dayahead,6.057127
2025-01-03 12:00:00,ws_dnmi_dayahead,1.3
2025-01-03 12:00:00,ws_meteomatics_dayahead,0.9
2025-01-03 13:00:00,ws_arome_replan,8.481478
2025-01-03 13:00:00,ws_dnmi_replan,4.3
2025-01-03 13:00:00,ws_meteomatics_replan,8.3
2025-01-03 13:00:00,ws_arome_dayahead,3.0527482
2025-01-03 13:00:00,ws_dnmi_dayahead,1.8
2025-01-03 13:00:00,ws_meteomatics_dayahead,2.2
2025-01-03 14:00:00,ws_arome_replan,10.708174
2025-01-03 14:00:00,ws_dnmi_replan,5.5
2025-01-03 14:00:00,ws_meteomatics_replan,10.5
2025-01-03 14:00:00,ws_arome_dayahead,1.7660198
2025-01-03 14:00:00,ws_dnmi_dayahead,2.3
2025-01-03 14:00:00,ws_meteomatics_dayahead,5.1
2025-01-03 15:00:00,ws_arome_replan,11.861122
2025-01-03 15:00:00,ws_dnmi_replan,6.8
2025-01-03 15:00:00,ws_meteomatics_replan,11.8
2025-01-03 15:00:00,ws_arome_dayahead,1.3765692
2025-01-03 15:00:00,ws_dnmi_dayahead,2.8
2025-01-03 15:00:00,ws_meteomatics_dayahead,6.3
2025-01-03 16:00:00,ws_arome_replan,10.327373
2025-01-03 16:00:00,ws_dnmi_replan,6.3
2025-01-03 16:00:00,ws_meteomatics_replan,10.7
2025-01-03 16:00:00,ws_arome_dayahead,4.8407307
2025-01-03 16:00:00,ws_dnmi_dayahead,2.8
2025-01-03 16:00:00,ws_meteomatics_dayahead,7.1
2025-01-03 17:00:00,ws_arome_replan,12.837929
2025-01-03 17:00:00,ws_dnmi_replan,5.8
2025-01-03 17:00:00,ws_meteomatics_replan,8.5
2025-01-03 17:00:00,ws_arome_dayahead,2.9149334
