"time","park","series","value"
2025-01-02 11:00:00,målarberget,measured_avl,107.5
2025-01-02 11:00:00,målarberget,dayahead_reported,86.0
2025-01-02 12:00:00,målarberget,wd_measured,278.75513
2025-01-02 12:00:00,målarberget,measured_avl,107.5
2025-01-02 12:00:00,målarberget,prod,68.68
2025-01-02 12:00:00,målarberget,ws_measured,8.435807
2025-01-02 12:00:00,målarberget,dayahead_reported,86.7
2025-01-02 13:00:00,målarberget,wd_measured,282.15765
2025-01-02 13:00:00,målarberget,prod,86.932
2025-01-02 13:00:00,målarberget,ws_measured,9.63427
2025-01-02 13:00:00,målarberget,measured_avl,107.5
2025-01-02 13:00:00,målarberget,dayahead_reported,89.3
2025-01-02 14:00:00,målarberget,wd_measured,292.73132
2025-01-02 14:00:00,målarberget,prod,104.32
2025-01-02 14:00:00,målarberget,ws_measured,11.480079
2025-01-02 14:00:00,målarberget,measured_avl,107.5
2025-01-02 14:00:00,målarberget,dayahead_reported,91.3
2025-01-02 15:00:00,målarberget,wd_measured,302.5803
2025-01-02 15:00:00,målarberget,measured_avl,107.5
2025-01-02 15:00:00,målarberget,prod,98.736
2025-01-02 15:00:00,målarberget,ws_measured,10.30512
2025-01-02 15:00:00,målarberget,dayahead_reported,89.5
2025-01-02 16:00:00,målarberget,wd_measured,308.93607
2025-01-02 16:00:00,målarberget,prod,101.724
2025-01-02 16:00:00,målarberget,ws_measured,11.049129
2025-01-02 16:00:00,målarberget,measured_avl,107.5
2025-01-02 16:00:00,målarberget,dayahead_reported,85.3
2025-01-02 17:00:00,målarberget,wd_measured,308.691
2025-01-02 17:00:00,målarberget,measured_avl,107.5
2025-01-02 17:00:00,målarberget,prod,97.384
2025-01-02 17:00:00,målarberget,ws_measured,10.320876
2025-01-02 17:00:00,målarberget,dayahead_reported,85.2
2025-01-02 18:00:00,målarberget,measured_avl,107.42834
2025-01-02 18:00:00,målarberget,wd_measured,305.94424
2025-01-02 18:00:00,målarberget,prod,91.5
2025-01-02 18:00:00,målarberget,ws_measured,9.63507
2025-01-02 18:00:00,målarberget,dayahead_reported,82.1
2025-01-02 19:00:00,målarberget,wd_measured,305.43585
2025-01-02 19:00:00,målarberget,ws_measured,9.422307
2025-01-02 19:00:00,målarberget,measured_avl,107.5
2025-01-02 19:00:00,målarberget,prod,83.0352
2025-01-02 19:00:00,målarberget,dayahead_reported,84.2
2025-01-02 20:00:00,målarberget,measured_avl,107.5
2025-01-02 20:00:00,målarberget,wd_measured,301.27158
2025-01-02 20:00:00,målarberget,prod,88.148
2025-01-02 20:00:00,målarberget,ws_measured,9.53732
2025-01-02 20:00:00,målarberget,dayahead_reported,81.1
2025-01-02 21:00:00,målarberget,wd_measured,295.37012
2025-01-02 21:00:00,målarberget,measured_avl,107.5
2025-01-02 21:00:00,målarberget,prod,70.408
2025-01-02 21:00:00,målarberget,ws_measured,8.518807
2025-01-02 21:00:00,målarberget,dayahead_reported,78.8
2025-01-02 22:00:00,målarberget,wd_measured,290.68137
2025-01-02 22:00:00,målarberget,measured_avl,107.5
2025-01-02 22:00:00,målarberget,prod,50.648
2025-01-02 22:00:00,målarberget,ws_measured,7.600934
2025-01-02 22:00:00,målarberget,dayahead_reported,79.0
2025-01-02 23:00:00,målarberget,wd_measured,278.99634
2025-01-02 23:00:00,målarberget,measured_avl,107.5
2025-01-02 23:00:00,målarberget,prod,58.752
