"time","park","series","value"
2025-01-03 11:00:00,roan,dayahead_reported,5.6666665
2025-01-03 11:00:00,roan,prod_downreg,-0.0
2025-01-03 12:00:00,roan,measured_avl,255.6
2025-01-03 12:00:00,roan,prod,30.17
2025-01-03 12:00:00,roan,dayahead_reported,0.33333334
2025-01-03 12:00:00,roan,prod_downreg,-0.0
2025-01-03 13:00:00,roan,measured_avl,255.6
2025-01-03 13:00:00,roan,prod,99.148
2025-01-03 13:00:00,roan,dayahead_reported,0.6666667
2025-01-03 13:00:00,roan,prod_downreg,-0.0
2025-01-03 14:00:00,roan,measured_avl,252.3096
2025-01-03 14:00:00,roan,prod,181.947
2025-01-03 14:00:00,roan,dayahead_reported,10.666667
2025-01-03 14:00:00,roan,prod_downreg,-0.0
2025-01-03 15:00:00,roan,measured_avl,252.66501
2025-01-03 15:00:00,roan,prod,177.282
2025-01-03 15:00:00,roan,dayahead_reported,15.833333
2025-01-03 15:00:00,roan,prod_downreg,-0.0
2025-01-03 16:00:00,roan,measured_avl,252.0
2025-01-03 16:00:00,roan,prod,211.512
2025-01-03 16:00:00,roan,dayahead_reported,43.666668
2025-01-03 16:00:00,roan,prod_downreg,-0.0
2025-01-03 17:00:00,roan,measured_avl,252.553
2025-01-03 17:00:00,roan,prod,177.582
2025-01-03 17:00:00,roan,dayahead_reported,30.0
2025-01-03 17:00:00,roan,prod_downreg,-0.0
2025-01-03 18:00:00,roan,measured_avl,252.15387
2025-01-03 18:00:00,roan,prod,204.036
2025-01-03 18:00:00,roan,dayahead_reported,93.833336
2025-01-03 18:00:00,roan,prod_downreg,-0.0
2025-01-03 19:00:00,roan,measured_avl,255.6
2025-01-03 19:00:00,roan,prod,60.968
2025-01-03 19:00:00,roan,dayahead_reported,57.666668
2025-01-03 19:00:00,roan,prod_downreg,-0.0
2025-01-03 20:00:00,roan,measured_avl,254.2788
2025-01-03 20:00:00,roan,prod,148.932
2025-01-03 20:00:00,roan,dayahead_reported,81.0
2025-01-03 20:00:00,roan,prod_downreg,-0.0
2025-01-03 21:00:00,roan,measured_avl,252.0
2025-01-03 21:00:00,roan,prod,186.741
2025-01-03 21:00:00,roan,dayahead_reported,134.0
2025-01-03 21:00:00,roan,prod_downreg,-0.0
2025-01-03 22:00:00,roan,measured_avl,252.922
2025-01-03 22:00:00,roan,prod,165.075
2025-01-03 22:00:00,roan,dayahead_reported,154.83333
2025-01-03 22:00:00,roan,prod_downreg,-0.0
2025-01-03 23:00:00,roan,measured_avl,252.0
2025-01-03 23:00:00,roan,prod,185.211
2025-01-03 23:00:00,roan,dayahead_reported,196.66667
2025-01-03 23:00:00,roan,prod_downreg,-0.0
2025-01-04 00:00:00,roan,measured_avl,252.0
2025-01-04 00:00:00,roan,prod,209.332
2025-01-04 00:00:00,roan,dayahead_reported,191.66667
2025-01-04 00:00:00,roan,prod_downreg,-0.0
2025-01-04 01:00:00,roan,measured_avl,252.0
2025-01-04 01:00:00,roan,prod,195.229
2025-01-04 01:00:00,roan,dayahead_reported,199.16667
2025-01-04 01:00:00,roan,prod_downreg,-0.0
2025-01-04 02:00:00,roan,measured_avl,252.0
2025-01-04 02:00:00,roan,prod,200.825
2025-01-04 02:00:00,roan,dayahead_reported,189.5
2025-01-04 02:00:00,roan,prod_downreg,-0.0
2025-01-04 03:00:00,roan,measured_avl,252.0
2025-01-04 03:00:00,roan,prod,217.578
2025-01-04 03:00:00,roan,dayahead_reported,191.66667
2025-01-04 03:00:00,roan,prod_downreg,-0.0
2025-01-04 04:00:00,roan,measured_avl,252.0
2025-01-04 04:00:00,roan,prod,220.229
2025-01-04 04:00:00,roan,dayahead_reported,186.5
2025-01-04 04:00:00,roan,prod_downreg,-0.0
2025-01-04 05:00:00,roan,measured_avl,251.50706
2025-01-04 05:00:00,roan,prod,196.935
2025-01-04 05:00:00,roan,dayahead_reported,188.0
2025-01-04 05:00:00,roan,prod_downreg,-0.0
2025-01-04 06:00:00,roan,measured_avl,252.24593
2025-01-04 06:00:00,roan,prod,172.6
2025-01-04 06:00:00,roan,dayahead_reported,171.33333
2025-01-04 06:00:00,roan,prod_downreg,-0.0
2025-01-04 07:00:00,roan,measured_avl,252.6379
2025-01-04 07:00:00,roan,prod,140.888
2025-01-04 07:00:00,roan,dayahead_reported,54.5
2025-01-04 07:00:00,roan,prod_downreg,-0.0
2025-01-04 08:00:00,roan,measured_avl,252.0
2025-01-04 08:00:00,roan,prod,94.233
2025-01-04 08:00:00,roan,dayahead_reported,80.0
2025-01-04 08:00:00,roan,prod_downreg,-0.0
2025-01-04 09:00:00,roan,measured_avl,252.0
2025-01-04 09:00:00,roan,prod,106.306
2025-01-04 09:00:00,roan,dayahead_reported,81.333336
2025-01-04 09:00:00,roan,prod_downreg,-0.0
2025-01-04 10:00:00,roan,measured_avl,252.0
2025-01-04 10:00:00,roan,prod,46.969
2025-01-04 10:00:00,roan,dayahead_reported,22.5
2025-01-04 10:00:00,roan,prod_downreg,-0.0
2025-01-04 11:00:00,roan,measured_avl,252.0
2025-01-04 11:00:00,roan,prod,27.698
2025-01-04 11:00:00,roan,dayahead_reported,62.166668
2025-01-04 11:00:00,roan,prod_downreg,-0.0
2025-01-04 12:00:00,roan,measured_avl,252.0
2025-01-04 12:00:00,roan,prod,61.46
2025-01-04 12:00:00,roan,dayahead_reported,68.333336
2025-01-04 12:00:00,roan,prod_downreg,-0.0
2025-01-04 13:00:00,roan,measured_avl,252.0
2025-01-04 13:00:00,roan,prod,94.632
2025-01-04 13:00:00,roan,dayahead_reported,58.833332
2025-01-04 13:00:00,roan,prod_downreg,-0.0
2025-01-04 14:00:00,roan,measured_avl,252.0
2025-01-04 14:00:00,roan,prod,71.39
2025-01-04 14:00:00,roan,dayahead_reported,49.333332
2025-01-04 14:00:00,roan,prod_downreg,-0.0
2025-01-04 15:00:00,roan,measured_avl,252.0
2025-01-04 15:00:00,roan,prod,53.317
2025-01-04 15:00:00,roan,dayahead_reported,62.0
2025-01-04 15:00:00,roan,prod_downreg,-0.0
2025-01-04 16:00:00,roan,measured_avl,252.0
2025-01-04 16:00:00,roan,prod,64.247
2025-01-04 16:00:00,roan,dayahead_reported,64.0
2025-01-04 16:00:00,roan,prod_downreg,-0.0
2025-01-04 17:00:00,roan,measured_avl,254.26796
2025-01-04 17:00:00,roan,prod,52.83
2025-01-04 17:00:00,roan,dayahead_reported,56.333332
2025-01-04 17:00:00,roan,prod_downreg,-0.0
2025-01-04 18:00:00,roan,measured_avl,255.114
2025-01-04 18:00:00,roan,prod,66.496
2025-01-04 18:00:00,roan,dayahead_reported,43.666668
2025-01-04 18:00:00,roan,prod_downreg,-0.0
2025-01-04 19:00:00,roan,measured_avl,255.6
2025-01-04 19:00:00,roan,prod,104.431
2025-01-04 19:00:00,roan,dayahead_reported,43.0
2025-01-04 19:00:00,roan,prod_downreg,-0.0
2025-01-04 20:00:00,roan,measured_avl,255.6
2025-01-04 20:00:00,roan,prod,87.972
2025-01-04 20:00:00,roan,dayahead_reported,46.166668
2025-01-04 20:00:00,roan,prod_downreg,-0.0
2025-01-04 21:00:00,roan,measured_avl,255.6
2025-01-04 21:00:00,roan,prod,54.141
2025-01-04 21:00:00,roan,dayahead_reported,51.166668
2025-01-04 21:00:00,roan,prod_downreg,-0.0
2025-01-04 22:00:00,roan,measured_avl,255.6
2025-01-04 22:00:00,roan,prod,113.107
2025-01-04 22:00:00,roan,dayahead_reported,70.833336
2025-01-04 22:00:00,roan,prod_downreg,-0.0
2025-01-04 23:00:00,roan,measured_avl,255.6
2025-01-04 23:00:00,roan,prod,118.291
2025-01-04 23:00:00,roan,dayahead_reported,51.666668
2025-01-04 23:00:00,roan,prod_downreg,-0.0
