"time","forecast"," "
2025-01-08 21:00:00,replan,4.8606977
2025-01-08 22:00:00,dayahead,19.978409
2025-01-08 22:00:00,replan,6.725908
2025-01-08 23:00:00,dayahead,43.92385
2025-01-08 23:00:00,replan,5.7105737
2025-01-09 00:00:00,dayahead,39.87355
2025-01-09 00:00:00,replan,5.5278707
2025-01-09 01:00:00,dayahead,44.5565
2025-01-09 01:00:00,replan,5.029975
2025-01-09 02:00:00,dayahead,49.16289
2025-01-09 02:00:00,replan,4.444562
2025-01-09 03:00:00,dayahead,44.041294
2025-01-09 03:00:00,replan,4.4910464
2025-01-09 04:00:00,dayahead,53.073704
2025-01-09 04:00:00,replan,3.6667347
2025-01-09 05:00:00,dayahead,47.28413
2025-01-09 05:00:00,replan,3.6741483
2025-01-09 06:00:00,dayahead,33.917458
2025-01-09 06:00:00,replan,3.2526596
2025-01-09 07:00:00,dayahead,20.240448
2025-01-09 07:00:00,replan,3.5237532
2025-01-09 08:00:00,dayahead,21.798727
2025-01-09 08:00:00,replan,2.7463868
2025-01-09 09:00:00,dayahead,19.736599
2025-01-09 09:00:00,replan,2.6144388
2025-01-09 10:00:00,dayahead,19.393385
2025-01-09 10:00:00,replan,2.85849
2025-01-09 11:00:00,dayahead,15.995363
2025-01-09 11:00:00,replan,2.9916952
2025-01-09 12:00:00,dayahead,7.686935
2025-01-09 12:00:00,replan,1.9382366
2025-01-09 13:00:00,dayahead,6.325757
2025-01-09 13:00:00,replan,1.9330398
2025-01-09 14:00:00,dayahead,8.666105
2025-01-09 14:00:00,replan,1.435924
2025-01-09 15:00:00,dayahead,8.136228
2025-01-09 15:00:00,replan,1.828609
2025-01-09 16:00:00,dayahead,6.8895693
2025-01-09 16:00:00,replan,1.4590439
2025-01-09 17:00:00,dayahead,8.583508
2025-01-09 17:00:00,replan,1.7350535
2025-01-09 18:00:00,dayahead,10.291747
2025-01-09 18:00:00,replan,2.0049946
2025-01-09 19:00:00,dayahead,11.575858
2025-01-09 19:00:00,replan,1.6341404
2025-01-09 20:00:00,dayahead,10.767183
2025-01-09 20:00:00,replan,1.5043864
2025-01-09 21:00:00,dayahead,12.564566
2025-01-09 21:00:00,replan,1.4976417
2025-01-09 22:00:00,dayahead,10.076713
2025-01-09 22:00:00,replan,1.4371355
2025-01-09 23:00:00,dayahead,2.3536165
2025-01-09 23:00:00,replan,1.370975
2025-01-10 00:00:00,dayahead,1.1478051
2025-01-10 00:00:00,replan,1.1353325
2025-01-10 01:00:00,dayahead,0.70677066
2025-01-10 01:00:00,replan,0.8514343
2025-01-10 02:00:00,dayahead,0.6099519
2025-01-10 02:00:00,replan,0.8162699
2025-01-10 03:00:00,dayahead,0.938886
2025-01-10 03:00:00,replan,0.9931203
