time,park,label,value
2025-01-02 17:00:00,frøya,ws_arome_replan,13.564331
2025-01-02 17:00:00,frøya,ws_meteomatics_replan,14.9
2025-01-02 17:00:00,frøya,ws_arome_dayahead,18.740793
2025-01-02 17:00:00,frøya,ws_meteomatics_dayahead,13.8
2025-01-02 18:00:00,frøya,ws_arome_replan,12.754691
2025-01-02 18:00:00,frøya,ws_meteomatics_replan,11.9
2025-01-02 18:00:00,frøya,ws_arome_dayahead,17.399311
2025-01-02 18:00:00,frøya,ws_meteomatics_dayahead,13.2
2025-01-02 19:00:00,frøya,ws_arome_replan,11.5762415
2025-01-02 19:00:00,frøya,ws_meteomatics_replan,11.8
2025-01-02 19:00:00,frøya,ws_arome_dayahead,19.582766
2025-01-02 19:00:00,frøya,ws_meteomatics_dayahead,12.4
2025-01-02 20:00:00,frøya,ws_arome_replan,13.2523365
2025-01-02 20:00:00,frøya,ws_meteomatics_replan,12.8
2025-01-02 20:00:00,frøya,ws_arome_dayahead,20.297619
2025-01-02 20:00:00,frøya,ws_meteomatics_dayahead,12.4
2025-01-02 21:00:00,frøya,ws_arome_replan,11.839668
2025-01-02 21:00:00,frøya,ws_meteomatics_replan,15.5
2025-01-02 21:00:00,frøya,ws_arome_dayahead,13.557717
2025-01-02 21:00:00,frøya,ws_meteomatics_dayahead,14.5
2025-01-02 22:00:00,frøya,ws_arome_replan,16.116768
2025-01-02 22:00:00,frøya,ws_meteomatics_replan,18.3
2025-01-02 22:00:00,frøya,ws_arome_dayahead,18.33913
2025-01-02 22:00:00,frøya,ws_meteomatics_dayahead,16.4
2025-01-02 23:00:00,frøya,ws_arome_replan,20.498533
2025-01-02 23:00:00,frøya,ws_meteomatics_replan,24.6
2025-01-02 23:00:00,frøya,ws_arome_dayahead,18.744577
2025-01-02 23:00:00,frøya,ws_meteomatics_dayahead,21.7
2025-01-03 00:00:00,frøya,ws_arome_replan,14.656045
2025-01-03 00:00:00,frøya,ws_meteomatics_replan,28.5
2025-01-03 00:00:00,frøya,ws_arome_dayahead,23.586533
2025-01-03 00:00:00,frøya,ws_meteomatics_dayahead,14.6
2025-01-03 01:00:00,frøya,ws_arome_replan,19.434938
2025-01-03 01:00:00,frøya,ws_meteomatics_replan,22.8
2025-01-03 01:00:00,frøya,ws_arome_dayahead,22.265123
2025-01-03 01:00:00,frøya,ws_meteomatics_dayahead,17.7
2025-01-03 02:00:00,frøya,ws_arome_replan,20.97383
2025-01-03 02:00:00,frøya,ws_meteomatics_replan,18.4
2025-01-03 02:00:00,frøya,ws_arome_dayahead,23.680653
2025-01-03 02:00:00,frøya,ws_meteomatics_dayahead,20.3
2025-01-03 03:00:00,frøya,ws_arome_replan,15.520736
2025-01-03 03:00:00,frøya,ws_meteomatics_replan,15.3
2025-01-03 03:00:00,frøya,ws_arome_dayahead,20.348387
2025-01-03 03:00:00,frøya,ws_meteomatics_dayahead,21.3
2025-01-03 04:00:00,frøya,ws_arome_replan,14.834421
2025-01-03 04:00:00,frøya,ws_meteomatics_replan,20.7
2025-01-03 04:00:00,frøya,ws_arome_dayahead,18.039198
2025-01-03 04:00:00,frøya,ws_meteomatics_dayahead,22.0
2025-01-03 05:00:00,frøya,ws_arome_replan,13.889916
2025-01-03 05:00:00,frøya,ws_meteomatics_replan,20.6
2025-01-03 05:00:00,frøya,ws_arome_dayahead,16.618711
2025-01-03 05:00:00,frøya,ws_meteomatics_dayahead,23.0
2025-01-03 06:00:00,frøya,ws_arome_replan,7.0893207
2025-01-03 06:00:00,frøya,ws_meteomatics_replan,12.9
2025-01-03 06:00:00,frøya,ws_arome_dayahead,16.629137
2025-01-03 06:00:00,frøya,ws_meteomatics_dayahead,22.6
2025-01-03 07:00:00,frøya,ws_arome_replan,3.65066
2025-01-03 07:00:00,frøya,ws_meteomatics_replan,11.7
2025-01-03 07:00:00,frøya,ws_arome_dayahead,17.077436
2025-01-03 07:00:00,frøya,ws_meteomatics_dayahead,20.2
